analysis_section,task_id,split,candidate_id,estimate,metric,class_id,point,ci_lower,ci_upper,n,bootstrap_repeats,notes
route_metric_ci,glaucoma_3class,test,glaucoma_locked_multi,scout,accuracy,,0.8620689655172413,0.8297413793103449,0.8922413793103449,464,2000,case-level paired bootstrap
route_metric_ci,glaucoma_3class,test,glaucoma_locked_multi,route,accuracy,,0.8577586206896551,0.8254310344827587,0.8879310344827587,464,2000,case-level paired bootstrap
route_metric_ci,glaucoma_3class,test,glaucoma_locked_multi,route_minus_scout,accuracy,,-0.004310344827586188,-0.0237068965517242,0.01724137931034475,464,2000,case-level paired bootstrap
route_metric_ci,glaucoma_3class,test,glaucoma_locked_multi,scout,macro_f1,,0.8345843444889667,0.7972604978391975,0.8694296831400841,464,2000,case-level paired bootstrap
route_metric_ci,glaucoma_3class,test,glaucoma_locked_multi,route,macro_f1,,0.8254073703660358,0.7860093121531686,0.8622086893133084,464,2000,case-level paired bootstrap
route_metric_ci,glaucoma_3class,test,glaucoma_locked_multi,route_minus_scout,macro_f1,,-0.009176974122930837,-0.035383196934820706,0.016769437928090634,464,2000,case-level paired bootstrap
proxy_error_variation,glaucoma_3class,test,glaucoma_locked_multi,rate,scout_proxy_event,,0.02586206896551724,0.01293103448275862,0.040948275862068964,464,2000,label-order proxy threshold=2; not a clinical-outcome event
proxy_error_variation,glaucoma_3class,test,glaucoma_locked_multi,rate,final_proxy_event,,0.021551724137931036,0.008620689655172414,0.036637931034482756,464,2000,label-order proxy threshold=2; not a clinical-outcome event
proxy_error_variation,glaucoma_3class,test,glaucoma_locked_multi,rate,corrected,,0.008620689655172414,0.0021551724137931034,0.017241379310344827,464,2000,label-order proxy threshold=2; not a clinical-outcome event
proxy_error_variation,glaucoma_3class,test,glaucoma_locked_multi,rate,introduced,,0.004310344827586207,0.0,0.010775862068965518,464,2000,label-order proxy threshold=2; not a clinical-outcome event
proxy_error_variation,glaucoma_3class,test,glaucoma_locked_multi,rate,net_reduction,,0.004310344827586207,-0.00646551724137931,0.015086206896551725,464,2000,label-order proxy threshold=2; not a clinical-outcome event
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,scout,recall,0,0.8813559322033898,0.8396530289330922,0.9215686274509803,236,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,scout,recall,1,0.7241379310344828,0.6282051282051282,0.8111458333333331,87,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,scout,recall,2,0.9148936170212766,0.8680522798742139,0.960532765737874,141,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,scout,f1,0,0.896551724137931,0.8662028447742733,0.9240780911062907,236,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,scout,f1,1,0.6923076923076923,0.6107687222956685,0.7647774244833064,87,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,scout,f1,2,0.9148936170212766,0.88,0.9480968858131488,141,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,route,recall,0,0.8813559322033898,0.839995670995671,0.9214876033057852,236,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,route,recall,1,0.6781609195402298,0.5774611587048062,0.7741935483870968,87,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,route,recall,2,0.9290780141843972,0.884608843537415,0.9708029197080292,141,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,route,f1,0,0.8984881209503239,0.8681818181818182,0.927536231884058,236,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,route,f1,1,0.6742857142857143,0.5890209508460919,0.7511748540020611,87,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_multi,route,f1,2,0.903448275862069,0.8661971830985915,0.9377339901477832,141,2000,case-level bootstrap; class support shown in n
error_complementarity,glaucoma_3class,test,glaucoma_locked_multi,rate,both_correct,,0.7974137931034483,,,370,0,primary Scout versus registered Expert
error_complementarity,glaucoma_3class,test,glaucoma_locked_multi,rate,scout_wrong_expert_right,,0.04741379310344827,,,22,0,primary Scout versus registered Expert
error_complementarity,glaucoma_3class,test,glaucoma_locked_multi,rate,scout_right_expert_wrong,,0.06465517241379311,,,30,0,primary Scout versus registered Expert
error_complementarity,glaucoma_3class,test,glaucoma_locked_multi,rate,both_wrong,,0.09051724137931035,,,42,0,primary Scout versus registered Expert
route_metric_ci,glaucoma_3class,test,glaucoma_locked_single,scout,accuracy,,0.8620689655172413,0.8297413793103449,0.8922413793103449,464,2000,case-level paired bootstrap
route_metric_ci,glaucoma_3class,test,glaucoma_locked_single,route,accuracy,,0.8663793103448276,0.834051724137931,0.896551724137931,464,2000,case-level paired bootstrap
route_metric_ci,glaucoma_3class,test,glaucoma_locked_single,route_minus_scout,accuracy,,0.004310344827586299,-0.010775862068965525,0.021551724137930942,464,2000,case-level paired bootstrap
route_metric_ci,glaucoma_3class,test,glaucoma_locked_single,scout,macro_f1,,0.8345843444889667,0.7951261735547175,0.8701011311868181,464,2000,case-level paired bootstrap
route_metric_ci,glaucoma_3class,test,glaucoma_locked_single,route,macro_f1,,0.8381063422598825,0.8004427807363909,0.873977833097664,464,2000,case-level paired bootstrap
route_metric_ci,glaucoma_3class,test,glaucoma_locked_single,route_minus_scout,macro_f1,,0.0035219977709157746,-0.015093810964811206,0.023554534093147856,464,2000,case-level paired bootstrap
proxy_error_variation,glaucoma_3class,test,glaucoma_locked_single,rate,scout_proxy_event,,0.02586206896551724,0.01293103448275862,0.040948275862068964,464,2000,label-order proxy threshold=2; not a clinical-outcome event
proxy_error_variation,glaucoma_3class,test,glaucoma_locked_single,rate,final_proxy_event,,0.021551724137931036,0.008620689655172414,0.034482758620689655,464,2000,label-order proxy threshold=2; not a clinical-outcome event
proxy_error_variation,glaucoma_3class,test,glaucoma_locked_single,rate,corrected,,0.008620689655172414,0.0021551724137931034,0.017241379310344827,464,2000,label-order proxy threshold=2; not a clinical-outcome event
proxy_error_variation,glaucoma_3class,test,glaucoma_locked_single,rate,introduced,,0.004310344827586207,0.0,0.010775862068965518,464,2000,label-order proxy threshold=2; not a clinical-outcome event
proxy_error_variation,glaucoma_3class,test,glaucoma_locked_single,rate,net_reduction,,0.004310344827586207,-0.00646551724137931,0.015086206896551725,464,2000,label-order proxy threshold=2; not a clinical-outcome event
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,scout,recall,0,0.8813559322033898,0.8391232482932088,0.921489628909415,236,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,scout,recall,1,0.7241379310344828,0.6262310606060606,0.8125146028037382,87,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,scout,recall,2,0.9148936170212766,0.8648648648648649,0.9574468085106383,141,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,scout,f1,0,0.896551724137931,0.8666630196936543,0.9240506329113924,236,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,scout,f1,1,0.6923076923076923,0.6091829085457272,0.7654391534391534,87,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,scout,f1,2,0.9148936170212766,0.8794312443083037,0.9466677115987461,141,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,route,recall,0,0.885593220338983,0.8432096995041077,0.9246885066834525,236,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,route,recall,1,0.7126436781609196,0.6190476190476191,0.8052353896103894,87,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,route,recall,2,0.9290780141843972,0.8823529411764706,0.9680038216560509,141,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,route,f1,0,0.9008620689655172,0.8710324711673243,0.926829268292683,236,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,route,f1,1,0.7005649717514124,0.6206896551724138,0.7745664739884393,87,2000,case-level bootstrap; class support shown in n
class_level_ci,glaucoma_3class,test,glaucoma_locked_single,route,f1,2,0.9128919860627178,0.8763250883392226,0.9456869009584664,141,2000,case-level bootstrap; class support shown in n
error_complementarity,glaucoma_3class,test,glaucoma_locked_single,rate,both_correct,,0.7974137931034483,,,370,0,primary Scout versus registered Expert
error_complementarity,glaucoma_3class,test,glaucoma_locked_single,rate,scout_wrong_expert_right,,0.04741379310344827,,,22,0,primary Scout versus registered Expert
error_complementarity,glaucoma_3class,test,glaucoma_locked_single,rate,scout_right_expert_wrong,,0.06465517241379311,,,30,0,primary Scout versus registered Expert
error_complementarity,glaucoma_3class,test,glaucoma_locked_single,rate,both_wrong,,0.09051724137931035,,,42,0,primary Scout versus registered Expert
validation_selection_stability,glaucoma_3class,val,baseline::glaucoma_retfound_dinov2,bootstrap_selection_frequency,macro_f1,,0.051,1.0,3.0,215,2000,median_rank=3.0; comparison limited to frozen candidates plus strong baseline
validation_selection_stability,glaucoma_3class,val,glaucoma_locked_multi,bootstrap_selection_frequency,macro_f1,,0.6085,1.0,3.0,215,2000,median_rank=1.0; comparison limited to frozen candidates plus strong baseline
validation_selection_stability,glaucoma_3class,val,glaucoma_locked_single,bootstrap_selection_frequency,macro_f1,,0.3405,1.0,3.0,215,2000,median_rank=2.0; comparison limited to frozen candidates plus strong baseline
