protocol_family,protocol_name,role,scouts,experts,budget,policy,selected_n,event_name,event_description,event_total,selected_event_n,residual_event_n,event_recall,event_precision,event_lift_vs_budget
single_scout,green_to_retfound,ablation,retfound_green_linear_probe,retfound_mae_cfp_official_protocol,0.5,low_margin,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",56,47,9,0.8392857142857143,0.08545454545454545,1.6785714285714286
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,low_confidence,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,14,18,0.4375,0.06363636363636363,2.1875
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,low_confidence,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,24,34,0.41379310344827586,0.10909090909090909,2.068965517241379
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,low_confidence,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,20,21,0.4878048780487805,0.09090909090909091,2.4390243902439024
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,high_entropy,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,16,16,0.5,0.07272727272727272,2.5
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,high_entropy,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,26,32,0.4482758620689655,0.11818181818181818,2.2413793103448274
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,high_entropy,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,17,24,0.4146341463414634,0.07727272727272727,2.0731707317073167
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,low_margin,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,15,17,0.46875,0.06818181818181818,2.34375
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,low_margin,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,25,33,0.43103448275862066,0.11363636363636363,2.155172413793103
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,low_margin,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,21,20,0.5121951219512195,0.09545454545454546,2.5609756097560976
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,25,7,0.78125,0.07575757575757576,2.604166666666667
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,37,21,0.6379310344827587,0.11212121212121212,2.1264367816091956
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,low_confidence,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,27,14,0.6585365853658537,0.08181818181818182,2.1951219512195124
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,25,7,0.78125,0.07575757575757576,2.604166666666667
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,37,21,0.6379310344827587,0.11212121212121212,2.1264367816091956
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,high_entropy,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,27,14,0.6585365853658537,0.08181818181818182,2.1951219512195124
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,low_margin,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,23,9,0.71875,0.0696969696969697,2.3958333333333335
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,low_margin,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,35,23,0.603448275862069,0.10606060606060606,2.0114942528735633
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,low_margin,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,27,14,0.6585365853658537,0.08181818181818182,2.1951219512195124
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,25,7,0.78125,0.056818181818181816,1.953125
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,46,12,0.7931034482758621,0.10454545454545454,1.9827586206896552
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,low_confidence,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,34,7,0.8292682926829268,0.07727272727272727,2.0731707317073167
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,25,7,0.78125,0.056818181818181816,1.953125
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,46,12,0.7931034482758621,0.10454545454545454,1.9827586206896552
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,high_entropy,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,33,8,0.8048780487804879,0.075,2.0121951219512195
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,low_margin,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,26,6,0.8125,0.05909090909090909,2.03125
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,low_margin,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,45,13,0.7758620689655172,0.10227272727272728,1.939655172413793
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,low_margin,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,33,8,0.8048780487804879,0.075,2.0121951219512195
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,29,3,0.90625,0.05272727272727273,1.8125
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,54,4,0.9310344827586207,0.09818181818181818,1.8620689655172413
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,low_confidence,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,36,5,0.8780487804878049,0.06545454545454546,1.7560975609756098
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,29,3,0.90625,0.05272727272727273,1.8125
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,54,4,0.9310344827586207,0.09818181818181818,1.8620689655172413
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,high_entropy,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,36,5,0.8780487804878049,0.06545454545454546,1.7560975609756098
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,low_margin,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",32,29,3,0.90625,0.05272727272727273,1.8125
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,low_margin,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",58,54,4,0.9310344827586207,0.09818181818181818,1.8620689655172413
single_scout,vit_b_to_retfound,screening,vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,low_margin,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,36,5,0.8780487804878049,0.06545454545454546,1.7560975609756098
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.2,mean_uncertainty,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,21,16,0.5675675675675675,0.09545454545454546,2.8378378378378377
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.2,mean_uncertainty,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,31,34,0.47692307692307695,0.1409090909090909,2.3846153846153846
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.2,mean_uncertainty,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,24,19,0.5581395348837209,0.10909090909090909,2.7906976744186043
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.2,max_uncertainty,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,22,15,0.5945945945945946,0.1,2.972972972972973
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.2,max_uncertainty,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,33,32,0.5076923076923077,0.15,2.5384615384615383
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.2,max_uncertainty,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,17,26,0.3953488372093023,0.07727272727272727,1.9767441860465114
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.2,disagreement_then_uncertainty,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,20,17,0.5405405405405406,0.09090909090909091,2.7027027027027026
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.2,disagreement_then_uncertainty,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,30,35,0.46153846153846156,0.13636363636363635,2.3076923076923075
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.2,disagreement_then_uncertainty,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,24,19,0.5581395348837209,0.10909090909090909,2.7906976744186043
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.3,mean_uncertainty,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,26,11,0.7027027027027027,0.07878787878787878,2.3423423423423424
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.3,mean_uncertainty,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,41,24,0.6307692307692307,0.12424242424242424,2.1025641025641026
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.3,mean_uncertainty,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,36,7,0.8372093023255814,0.10909090909090909,2.7906976744186047
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.3,max_uncertainty,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,28,9,0.7567567567567568,0.08484848484848485,2.522522522522523
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.3,max_uncertainty,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,47,18,0.7230769230769231,0.14242424242424243,2.41025641025641
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.3,max_uncertainty,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,28,15,0.6511627906976745,0.08484848484848485,2.170542635658915
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.3,disagreement_then_uncertainty,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,25,12,0.6756756756756757,0.07575757575757576,2.2522522522522523
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.3,disagreement_then_uncertainty,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,38,27,0.5846153846153846,0.11515151515151516,1.948717948717949
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.3,disagreement_then_uncertainty,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,36,7,0.8372093023255814,0.10909090909090909,2.7906976744186047
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.4,mean_uncertainty,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,32,5,0.8648648648648649,0.07272727272727272,2.1621621621621623
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.4,mean_uncertainty,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,56,9,0.8615384615384616,0.12727272727272726,2.1538461538461537
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.4,mean_uncertainty,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,40,3,0.9302325581395349,0.09090909090909091,2.325581395348837
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.4,max_uncertainty,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,32,5,0.8648648648648649,0.07272727272727272,2.1621621621621623
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.4,max_uncertainty,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,55,10,0.8461538461538461,0.125,2.1153846153846154
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.4,max_uncertainty,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,37,6,0.8604651162790697,0.08409090909090909,2.1511627906976742
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.4,disagreement_then_uncertainty,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,30,7,0.8108108108108109,0.06818181818181818,2.027027027027027
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.4,disagreement_then_uncertainty,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,54,11,0.8307692307692308,0.12272727272727273,2.076923076923077
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.4,disagreement_then_uncertainty,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,40,3,0.9302325581395349,0.09090909090909091,2.325581395348837
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.5,mean_uncertainty,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,36,1,0.972972972972973,0.06545454545454546,1.945945945945946
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.5,mean_uncertainty,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,63,2,0.9692307692307692,0.11454545454545455,1.9384615384615385
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.5,mean_uncertainty,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,42,1,0.9767441860465116,0.07636363636363637,1.9534883720930232
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.5,max_uncertainty,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,36,1,0.972972972972973,0.06545454545454546,1.945945945945946
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.5,max_uncertainty,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,62,3,0.9538461538461539,0.11272727272727273,1.9076923076923078
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.5,max_uncertainty,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,42,1,0.9767441860465116,0.07636363636363637,1.9534883720930232
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.5,disagreement_then_uncertainty,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",37,36,1,0.972972972972973,0.06545454545454546,1.945945945945946
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.5,disagreement_then_uncertainty,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",65,63,2,0.9692307692307692,0.11454545454545455,1.9384615384615385
multi_scout,convnext_swin_to_retfound,main,convnext_tiny+swin_tiny,retfound_mae_cfp_official_protocol,0.5,disagreement_then_uncertainty,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",43,42,1,0.9767441860465116,0.07636363636363637,1.9534883720930232
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,mean_uncertainty,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,20,14,0.5882352941176471,0.09090909090909091,2.941176470588235
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,mean_uncertainty,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,33,30,0.5238095238095238,0.15,2.619047619047619
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,mean_uncertainty,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,21,20,0.5121951219512195,0.09545454545454546,2.5609756097560976
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,max_uncertainty,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,19,15,0.5588235294117647,0.08636363636363636,2.7941176470588234
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,max_uncertainty,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,31,32,0.49206349206349204,0.1409090909090909,2.46031746031746
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,max_uncertainty,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,18,23,0.43902439024390244,0.08181818181818182,2.195121951219512
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,disagreement_then_uncertainty,220,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,19,15,0.5588235294117647,0.08636363636363636,2.7941176470588234
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,disagreement_then_uncertainty,220,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,32,31,0.5079365079365079,0.14545454545454545,2.5396825396825395
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.2,disagreement_then_uncertainty,220,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,25,16,0.6097560975609756,0.11363636363636363,3.0487804878048776
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,mean_uncertainty,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,25,9,0.7352941176470589,0.07575757575757576,2.450980392156863
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,mean_uncertainty,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,41,22,0.6507936507936508,0.12424242424242424,2.1693121693121693
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,mean_uncertainty,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,35,6,0.8536585365853658,0.10606060606060606,2.845528455284553
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,max_uncertainty,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,24,10,0.7058823529411765,0.07272727272727272,2.3529411764705883
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,max_uncertainty,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,41,22,0.6507936507936508,0.12424242424242424,2.1693121693121693
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,max_uncertainty,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,30,11,0.7317073170731707,0.09090909090909091,2.4390243902439024
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,disagreement_then_uncertainty,330,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,23,11,0.6764705882352942,0.0696969696969697,2.254901960784314
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,disagreement_then_uncertainty,330,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,39,24,0.6190476190476191,0.11818181818181818,2.0634920634920637
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.3,disagreement_then_uncertainty,330,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,34,7,0.8292682926829268,0.10303030303030303,2.7642276422764227
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,mean_uncertainty,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,28,6,0.8235294117647058,0.06363636363636363,2.0588235294117645
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,mean_uncertainty,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,53,10,0.8412698412698413,0.12045454545454545,2.1031746031746033
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,mean_uncertainty,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,38,3,0.926829268292683,0.08636363636363636,2.317073170731707
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,max_uncertainty,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,27,7,0.7941176470588235,0.06136363636363636,1.9852941176470587
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,max_uncertainty,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,51,12,0.8095238095238095,0.1159090909090909,2.0238095238095237
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,max_uncertainty,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,34,7,0.8292682926829268,0.07727272727272727,2.0731707317073167
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,disagreement_then_uncertainty,440,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,27,7,0.7941176470588235,0.06136363636363636,1.9852941176470587
