dataset,backbone,target,ranking_method,score_col,budget,n,top_k,total_event,captured_event,residual_event,base_event_rate,flagged_event_rate,event_recall,enrichment_ratio,low_risk_npv
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,gated_severe_prob_mass_only,gated_severe_prob_mass,0.2,526,106,28,23,5,0.053231939163498096,0.2169811320754717,0.8214285714285714,4.076145552560647,0.9880952380952381
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,gated_severe_prob_mass_only,gated_severe_prob_mass,0.3,526,158,28,25,3,0.053231939163498096,0.15822784810126583,0.8928571428571429,2.97242314647378,0.9918478260869565
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,severe_prob_mass_only,severe_prob_mass,0.1,526,53,28,16,12,0.053231939163498096,0.3018867924528302,0.5714285714285714,5.671159029649596,0.9746300211416491
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,severe_prob_mass_only,severe_prob_mass,0.2,526,106,28,22,6,0.053231939163498096,0.20754716981132076,0.7857142857142857,3.8989218328840973,0.9857142857142858
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,severe_prob_mass_only,severe_prob_mass,0.3,526,158,28,25,3,0.053231939163498096,0.15822784810126583,0.8928571428571429,2.97242314647378,0.9918478260869565
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,entropy_only,entropy,0.1,526,53,28,12,16,0.053231939163498096,0.22641509433962265,0.42857142857142855,4.253369272237197,0.9661733615221987
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,entropy_only,entropy,0.2,526,106,28,18,10,0.053231939163498096,0.16981132075471697,0.6428571428571429,3.1900269541778976,0.9761904761904762
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,entropy_only,entropy,0.3,526,158,28,25,3,0.053231939163498096,0.15822784810126583,0.8928571428571429,2.97242314647378,0.9918478260869565
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,low_margin_only,margin,0.1,526,53,28,11,17,0.053231939163498096,0.20754716981132076,0.39285714285714285,3.8989218328840973,0.9640591966173362
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,low_margin_only,margin,0.2,526,106,28,18,10,0.053231939163498096,0.16981132075471697,0.6428571428571429,3.1900269541778976,0.9761904761904762
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,low_margin_only,margin,0.3,526,158,28,25,3,0.053231939163498096,0.15822784810126583,0.8928571428571429,2.97242314647378,0.9918478260869565
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,low_confidence_only,confidence,0.1,526,53,28,11,17,0.053231939163498096,0.20754716981132076,0.39285714285714285,3.8989218328840973,0.9640591966173362
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,low_confidence_only,confidence,0.2,526,106,28,18,10,0.053231939163498096,0.16981132075471697,0.6428571428571429,3.1900269541778976,0.9761904761904762
MESSIDOR2,vit_b_imagenet,vision_threatening_dr_miss,low_confidence_only,confidence,0.3,526,158,28,25,3,0.053231939163498096,0.15822784810126583,0.8928571428571429,2.97242314647378,0.9918478260869565
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,expected_gap_only,expected_gap,0.1,526,53,112,23,89,0.21292775665399238,0.4339622641509434,0.20535714285714285,2.0380727762803237,0.8118393234672304
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,expected_gap_only,expected_gap,0.2,526,106,112,37,75,0.21292775665399238,0.3490566037735849,0.33035714285714285,1.6393194070080863,0.8214285714285714
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,expected_gap_only,expected_gap,0.3,526,158,112,50,62,0.21292775665399238,0.31645569620253167,0.44642857142857145,1.48621157323689,0.8315217391304348
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.1,526,53,112,19,93,0.21292775665399238,0.3584905660377358,0.16964285714285715,1.6836253369272236,0.8033826638477801
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.2,526,106,112,36,76,0.21292775665399238,0.33962264150943394,0.32142857142857145,1.5950134770889488,0.819047619047619
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.3,526,158,112,49,63,0.21292775665399238,0.310126582278481,0.4375,1.456487341772152,0.8288043478260869
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,severe_prob_mass_only,severe_prob_mass,0.1,526,53,112,17,95,0.21292775665399238,0.32075471698113206,0.15178571428571427,1.5064016172506738,0.7991543340380549
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,severe_prob_mass_only,severe_prob_mass,0.2,526,106,112,34,78,0.21292775665399238,0.32075471698113206,0.30357142857142855,1.5064016172506738,0.8142857142857143
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,severe_prob_mass_only,severe_prob_mass,0.3,526,158,112,49,63,0.21292775665399238,0.310126582278481,0.4375,1.456487341772152,0.8288043478260869
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,entropy_only,entropy,0.1,526,53,112,16,96,0.21292775665399238,0.3018867924528302,0.14285714285714285,1.417789757412399,0.7970401691331924
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,entropy_only,entropy,0.2,526,106,112,33,79,0.21292775665399238,0.3113207547169811,0.29464285714285715,1.4620956873315365,0.8119047619047619
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,entropy_only,entropy,0.3,526,158,112,51,61,0.21292775665399238,0.3227848101265823,0.45535714285714285,1.5159358047016276,0.8342391304347826
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,low_margin_only,margin,0.1,526,53,112,16,96,0.21292775665399238,0.3018867924528302,0.14285714285714285,1.417789757412399,0.7970401691331924
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,low_margin_only,margin,0.2,526,106,112,33,79,0.21292775665399238,0.3113207547169811,0.29464285714285715,1.4620956873315365,0.8119047619047619
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,low_margin_only,margin,0.3,526,158,112,50,62,0.21292775665399238,0.31645569620253167,0.44642857142857145,1.48621157323689,0.8315217391304348
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,low_confidence_only,confidence,0.1,526,53,112,16,96,0.21292775665399238,0.3018867924528302,0.14285714285714285,1.417789757412399,0.7970401691331924
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,low_confidence_only,confidence,0.2,526,106,112,33,79,0.21292775665399238,0.3113207547169811,0.29464285714285715,1.4620956873315365,0.8119047619047619
MESSIDOR2,vit_b_imagenet,dangerous_undergrading,low_confidence_only,confidence,0.3,526,158,112,51,61,0.21292775665399238,0.3227848101265823,0.45535714285714285,1.5159358047016276,0.8342391304347826
MESSIDOR2,vit_b_official_like,large_undergrading,expected_gap_only,expected_gap,0.1,526,53,117,29,88,0.2224334600760456,0.5471698113207547,0.24786324786324787,2.4599258184163846,0.813953488372093
MESSIDOR2,vit_b_official_like,large_undergrading,expected_gap_only,expected_gap,0.2,526,106,117,49,68,0.2224334600760456,0.46226415094339623,0.4188034188034188,2.0782131914207387,0.8380952380952381
MESSIDOR2,vit_b_official_like,large_undergrading,expected_gap_only,expected_gap,0.3,526,158,117,62,55,0.2224334600760456,0.3924050632911392,0.5299145299145299,1.7641458400952073,0.8505434782608696
MESSIDOR2,vit_b_official_like,large_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.1,526,53,117,21,96,0.2224334600760456,0.39622641509433965,0.1794871794871795,1.7813255926463476,0.7970401691331924
MESSIDOR2,vit_b_official_like,large_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.2,526,106,117,43,74,0.2224334600760456,0.4056603773584906,0.36752136752136755,1.823738106756975,0.8238095238095238
MESSIDOR2,vit_b_official_like,large_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.3,526,158,117,55,62,0.2224334600760456,0.34810126582278483,0.4700854700854701,1.5649680839554259,0.8315217391304348
MESSIDOR2,vit_b_official_like,large_undergrading,severe_prob_mass_only,severe_prob_mass,0.1,526,53,117,19,98,0.2224334600760456,0.3584905660377358,0.1623931623931624,1.6116755362038382,0.7928118393234672
MESSIDOR2,vit_b_official_like,large_undergrading,severe_prob_mass_only,severe_prob_mass,0.2,526,106,117,42,75,0.2224334600760456,0.39622641509433965,0.358974358974359,1.7813255926463476,0.8214285714285714
MESSIDOR2,vit_b_official_like,large_undergrading,severe_prob_mass_only,severe_prob_mass,0.3,526,158,117,54,63,0.2224334600760456,0.34177215189873417,0.46153846153846156,1.5365141187926,0.8288043478260869
MESSIDOR2,vit_b_official_like,large_undergrading,entropy_only,entropy,0.1,526,53,117,21,96,0.2224334600760456,0.39622641509433965,0.1794871794871795,1.7813255926463476,0.7970401691331924
MESSIDOR2,vit_b_official_like,large_undergrading,entropy_only,entropy,0.2,526,106,117,43,74,0.2224334600760456,0.4056603773584906,0.36752136752136755,1.823738106756975,0.8238095238095238
MESSIDOR2,vit_b_official_like,large_undergrading,entropy_only,entropy,0.3,526,158,117,57,60,0.2224334600760456,0.36075949367088606,0.48717948717948717,1.6218760142810775,0.8369565217391304
MESSIDOR2,vit_b_official_like,large_undergrading,low_margin_only,margin,0.1,526,53,117,22,95,0.2224334600760456,0.41509433962264153,0.18803418803418803,1.8661506208676022,0.7991543340380549
MESSIDOR2,vit_b_official_like,large_undergrading,low_margin_only,margin,0.2,526,106,117,43,74,0.2224334600760456,0.4056603773584906,0.36752136752136755,1.823738106756975,0.8238095238095238
MESSIDOR2,vit_b_official_like,large_undergrading,low_margin_only,margin,0.3,526,158,117,59,58,0.2224334600760456,0.37341772151898733,0.5042735042735043,1.6787839446067294,0.842391304347826
MESSIDOR2,vit_b_official_like,large_undergrading,low_confidence_only,confidence,0.1,526,53,117,22,95,0.2224334600760456,0.41509433962264153,0.18803418803418803,1.8661506208676022,0.7991543340380549
MESSIDOR2,vit_b_official_like,large_undergrading,low_confidence_only,confidence,0.2,526,106,117,44,73,0.2224334600760456,0.41509433962264153,0.37606837606837606,1.8661506208676022,0.8261904761904761
MESSIDOR2,vit_b_official_like,large_undergrading,low_confidence_only,confidence,0.3,526,158,117,58,59,0.2224334600760456,0.3670886075949367,0.49572649572649574,1.6503299794439037,0.8396739130434783
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,expected_gap_only,expected_gap,0.1,526,53,29,9,20,0.055133079847908745,0.16981132075471697,0.3103448275862069,3.080026024723487,0.9577167019027484
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,expected_gap_only,expected_gap,0.2,526,106,29,14,15,0.055133079847908745,0.1320754716981132,0.4827586206896552,2.3955757970071567,0.9642857142857143
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,expected_gap_only,expected_gap,0.3,526,158,29,16,13,0.055133079847908745,0.10126582278481013,0.5517241379310345,1.8367525098210389,0.9646739130434783
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,gated_severe_prob_mass_only,gated_severe_prob_mass,0.1,526,53,29,18,11,0.055133079847908745,0.33962264150943394,0.6206896551724138,6.160052049446974,0.9767441860465116
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,gated_severe_prob_mass_only,gated_severe_prob_mass,0.2,526,106,29,22,7,0.055133079847908745,0.20754716981132076,0.7586206896551724,3.764476252439818,0.9833333333333333
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,gated_severe_prob_mass_only,gated_severe_prob_mass,0.3,526,158,29,24,5,0.055133079847908745,0.1518987341772152,0.8275862068965517,2.7551287647315585,0.9864130434782609
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,severe_prob_mass_only,severe_prob_mass,0.1,526,53,29,17,12,0.055133079847908745,0.32075471698113206,0.5862068965517241,5.817826935588809,0.9746300211416491
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,severe_prob_mass_only,severe_prob_mass,0.2,526,106,29,22,7,0.055133079847908745,0.20754716981132076,0.7586206896551724,3.764476252439818,0.9833333333333333
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,severe_prob_mass_only,severe_prob_mass,0.3,526,158,29,24,5,0.055133079847908745,0.1518987341772152,0.8275862068965517,2.7551287647315585,0.9864130434782609
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,entropy_only,entropy,0.1,526,53,29,16,13,0.055133079847908745,0.3018867924528302,0.5517241379310345,5.475601821730644,0.9725158562367865
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,entropy_only,entropy,0.2,526,106,29,23,6,0.055133079847908745,0.2169811320754717,0.7931034482758621,3.9355888093689004,0.9857142857142858
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,entropy_only,entropy,0.3,526,158,29,24,5,0.055133079847908745,0.1518987341772152,0.8275862068965517,2.7551287647315585,0.9864130434782609
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,low_margin_only,margin,0.1,526,53,29,18,11,0.055133079847908745,0.33962264150943394,0.6206896551724138,6.160052049446974,0.9767441860465116
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,low_margin_only,margin,0.2,526,106,29,22,7,0.055133079847908745,0.20754716981132076,0.7586206896551724,3.764476252439818,0.9833333333333333
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,low_margin_only,margin,0.3,526,158,29,23,6,0.055133079847908745,0.14556962025316456,0.7931034482758621,2.640331732867743,0.9836956521739131
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,low_confidence_only,confidence,0.1,526,53,29,16,13,0.055133079847908745,0.3018867924528302,0.5517241379310345,5.475601821730644,0.9725158562367865
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,low_confidence_only,confidence,0.2,526,106,29,23,6,0.055133079847908745,0.2169811320754717,0.7931034482758621,3.9355888093689004,0.9857142857142858
MESSIDOR2,vit_b_official_like,vision_threatening_dr_miss,low_confidence_only,confidence,0.3,526,158,29,24,5,0.055133079847908745,0.1518987341772152,0.8275862068965517,2.7551287647315585,0.9864130434782609
MESSIDOR2,vit_b_official_like,dangerous_undergrading,expected_gap_only,expected_gap,0.1,526,53,124,29,95,0.23574144486692014,0.5471698113207547,0.23387096774193547,2.321059038344492,0.7991543340380549
MESSIDOR2,vit_b_official_like,dangerous_undergrading,expected_gap_only,expected_gap,0.2,526,106,124,49,75,0.23574144486692014,0.46226415094339623,0.3951612903225806,1.9608947048082777,0.8214285714285714
MESSIDOR2,vit_b_official_like,dangerous_undergrading,expected_gap_only,expected_gap,0.3,526,158,124,62,62,0.23574144486692014,0.3924050632911392,0.5,1.6645569620253164,0.8315217391304348
MESSIDOR2,vit_b_official_like,dangerous_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.1,526,53,124,28,96,0.23574144486692014,0.5283018867924528,0.22580645161290322,2.2410225197808886,0.7970401691331924
MESSIDOR2,vit_b_official_like,dangerous_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.2,526,106,124,50,74,0.23574144486692014,0.4716981132075472,0.4032258064516129,2.0009129640900793,0.8238095238095238
MESSIDOR2,vit_b_official_like,dangerous_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.3,526,158,124,62,62,0.23574144486692014,0.3924050632911392,0.5,1.6645569620253164,0.8315217391304348
MESSIDOR2,vit_b_official_like,dangerous_undergrading,severe_prob_mass_only,severe_prob_mass,0.1,526,53,124,26,98,0.23574144486692014,0.49056603773584906,0.20967741935483872,2.0809494826536823,0.7928118393234672
MESSIDOR2,vit_b_official_like,dangerous_undergrading,severe_prob_mass_only,severe_prob_mass,0.2,526,106,124,49,75,0.23574144486692014,0.46226415094339623,0.3951612903225806,1.9608947048082777,0.8214285714285714
MESSIDOR2,vit_b_official_like,dangerous_undergrading,severe_prob_mass_only,severe_prob_mass,0.3,526,158,124,61,63,0.23574144486692014,0.3860759493670886,0.49193548387096775,1.6377092690894244,0.8288043478260869
MESSIDOR2,vit_b_official_like,dangerous_undergrading,entropy_only,entropy,0.1,526,53,124,26,98,0.23574144486692014,0.49056603773584906,0.20967741935483872,2.0809494826536823,0.7928118393234672
MESSIDOR2,vit_b_official_like,dangerous_undergrading,entropy_only,entropy,0.2,526,106,124,50,74,0.23574144486692014,0.4716981132075472,0.4032258064516129,2.0009129640900793,0.8238095238095238
MESSIDOR2,vit_b_official_like,dangerous_undergrading,entropy_only,entropy,0.3,526,158,124,64,60,0.23574144486692014,0.4050632911392405,0.5161290322580645,1.718252347897101,0.8369565217391304
MESSIDOR2,vit_b_official_like,dangerous_undergrading,low_margin_only,margin,0.1,526,53,124,29,95,0.23574144486692014,0.5471698113207547,0.23387096774193547,2.321059038344492,0.7991543340380549
MESSIDOR2,vit_b_official_like,dangerous_undergrading,low_margin_only,margin,0.2,526,106,124,50,74,0.23574144486692014,0.4716981132075472,0.4032258064516129,2.0009129640900793,0.8238095238095238
MESSIDOR2,vit_b_official_like,dangerous_undergrading,low_margin_only,margin,0.3,526,158,124,66,58,0.23574144486692014,0.4177215189873418,0.532258064516129,1.7719477337688854,0.842391304347826
MESSIDOR2,vit_b_official_like,dangerous_undergrading,low_confidence_only,confidence,0.1,526,53,124,27,97,0.23574144486692014,0.5094339622641509,0.21774193548387097,2.1609860012172857,0.7949260042283298
MESSIDOR2,vit_b_official_like,dangerous_undergrading,low_confidence_only,confidence,0.2,526,106,124,51,73,0.23574144486692014,0.4811320754716981,0.4112903225806452,2.0409312233718806,0.8261904761904761
MESSIDOR2,vit_b_official_like,dangerous_undergrading,low_confidence_only,confidence,0.3,526,158,124,65,59,0.23574144486692014,0.41139240506329117,0.5241935483870968,1.7451000408329933,0.8396739130434783
MESSIDOR2,vit_l_official_like,large_undergrading,expected_gap_only,expected_gap,0.1,526,53,81,12,69,0.15399239543726237,0.22641509433962265,0.14814814814814814,1.4703004891684137,0.854122621564482
MESSIDOR2,vit_l_official_like,large_undergrading,expected_gap_only,expected_gap,0.2,526,106,81,24,57,0.15399239543726237,0.22641509433962265,0.2962962962962963,1.4703004891684137,0.8642857142857143
MESSIDOR2,vit_l_official_like,large_undergrading,expected_gap_only,expected_gap,0.3,526,158,81,39,42,0.15399239543726237,0.2468354430379747,0.48148148148148145,1.602906704172527,0.8858695652173914
MESSIDOR2,vit_l_official_like,large_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.1,526,53,81,3,78,0.15399239543726237,0.05660377358490566,0.037037037037037035,0.36757512229210343,0.8350951374207188
MESSIDOR2,vit_l_official_like,large_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.2,526,106,81,16,65,0.15399239543726237,0.1509433962264151,0.19753086419753085,0.9802003261122757,0.8452380952380952
MESSIDOR2,vit_l_official_like,large_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.3,526,158,81,27,54,0.15399239543726237,0.17088607594936708,0.3333333333333333,1.1097046413502107,0.8532608695652174
MESSIDOR2,vit_l_official_like,large_undergrading,severe_prob_mass_only,severe_prob_mass,0.1,526,53,81,0,81,0.15399239543726237,0.0,0.0,0.0,0.8287526427061311
MESSIDOR2,vit_l_official_like,large_undergrading,severe_prob_mass_only,severe_prob_mass,0.2,526,106,81,9,72,0.15399239543726237,0.08490566037735849,0.1111111111111111,0.5513626834381551,0.8285714285714285
MESSIDOR2,vit_l_official_like,large_undergrading,severe_prob_mass_only,severe_prob_mass,0.3,526,158,81,20,61,0.15399239543726237,0.12658227848101267,0.24691358024691357,0.8220034380371933,0.8342391304347826
MESSIDOR2,vit_l_official_like,large_undergrading,entropy_only,entropy,0.1,526,53,81,4,77,0.15399239543726237,0.07547169811320754,0.04938271604938271,0.49010016305613785,0.8372093023255813
MESSIDOR2,vit_l_official_like,large_undergrading,entropy_only,entropy,0.2,526,106,81,17,64,0.15399239543726237,0.16037735849056603,0.20987654320987653,1.041462846494293,0.8476190476190476
MESSIDOR2,vit_l_official_like,large_undergrading,entropy_only,entropy,0.3,526,158,81,28,53,0.15399239543726237,0.17721518987341772,0.345679012345679,1.1508048132520705,0.8559782608695652
MESSIDOR2,vit_l_official_like,large_undergrading,low_margin_only,margin,0.1,526,53,81,5,76,0.15399239543726237,0.09433962264150944,0.06172839506172839,0.6126252038201724,0.8393234672304439
MESSIDOR2,vit_l_official_like,large_undergrading,low_margin_only,margin,0.2,526,106,81,13,68,0.15399239543726237,0.12264150943396226,0.16049382716049382,0.796412764966224,0.8380952380952381
MESSIDOR2,vit_l_official_like,large_undergrading,low_margin_only,margin,0.3,526,158,81,26,55,0.15399239543726237,0.16455696202531644,0.32098765432098764,1.0686044694483512,0.8505434782608696
MESSIDOR2,vit_l_official_like,large_undergrading,low_confidence_only,confidence,0.1,526,53,81,5,76,0.15399239543726237,0.09433962264150944,0.06172839506172839,0.6126252038201724,0.8393234672304439
MESSIDOR2,vit_l_official_like,large_undergrading,low_confidence_only,confidence,0.2,526,106,81,12,69,0.15399239543726237,0.11320754716981132,0.14814814814814814,0.7351502445842069,0.8357142857142857
MESSIDOR2,vit_l_official_like,large_undergrading,low_confidence_only,confidence,0.3,526,158,81,26,55,0.15399239543726237,0.16455696202531644,0.32098765432098764,1.0686044694483512,0.8505434782608696
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,expected_gap_only,expected_gap,0.1,526,53,21,2,19,0.039923954372623575,0.03773584905660377,0.09523809523809523,0.9451931716082659,0.959830866807611
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,expected_gap_only,expected_gap,0.2,526,106,21,5,16,0.039923954372623575,0.04716981132075472,0.23809523809523808,1.1814914645103325,0.9619047619047619
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,expected_gap_only,expected_gap,0.3,526,158,21,6,15,0.039923954372623575,0.0379746835443038,0.2857142857142857,0.9511754068716094,0.9592391304347826
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,gated_severe_prob_mass_only,gated_severe_prob_mass,0.1,526,53,21,15,6,0.039923954372623575,0.2830188679245283,0.7142857142857143,7.0889487870619945,0.9873150105708245
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,gated_severe_prob_mass_only,gated_severe_prob_mass,0.2,526,106,21,18,3,0.039923954372623575,0.16981132075471697,0.8571428571428571,4.2533692722371965,0.9928571428571429
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,gated_severe_prob_mass_only,gated_severe_prob_mass,0.3,526,158,21,19,2,0.039923954372623575,0.12025316455696203,0.9047619047619048,3.0120554550934298,0.9945652173913043
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,severe_prob_mass_only,severe_prob_mass,0.1,526,53,21,9,12,0.039923954372623575,0.16981132075471697,0.42857142857142855,4.2533692722371965,0.9746300211416491
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,severe_prob_mass_only,severe_prob_mass,0.2,526,106,21,17,4,0.039923954372623575,0.16037735849056603,0.8095238095238095,4.01707097933513,0.9904761904761905
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,severe_prob_mass_only,severe_prob_mass,0.3,526,158,21,19,2,0.039923954372623575,0.12025316455696203,0.9047619047619048,3.0120554550934298,0.9945652173913043
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,entropy_only,entropy,0.1,526,53,21,1,20,0.039923954372623575,0.018867924528301886,0.047619047619047616,0.47259658580413294,0.9577167019027484
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,entropy_only,entropy,0.2,526,106,21,7,14,0.039923954372623575,0.0660377358490566,0.3333333333333333,1.6540880503144653,0.9666666666666667
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,entropy_only,entropy,0.3,526,158,21,13,8,0.039923954372623575,0.08227848101265822,0.6190476190476191,2.0608800482218204,0.9782608695652174
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,low_margin_only,margin,0.1,526,53,21,4,17,0.039923954372623575,0.07547169811320754,0.19047619047619047,1.8903863432165318,0.9640591966173362
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,low_margin_only,margin,0.2,526,106,21,10,11,0.039923954372623575,0.09433962264150944,0.47619047619047616,2.362982929020665,0.9738095238095238
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,low_margin_only,margin,0.3,526,158,21,15,6,0.039923954372623575,0.0949367088607595,0.7142857142857143,2.3779385171790235,0.9836956521739131
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,low_confidence_only,confidence,0.1,526,53,21,1,20,0.039923954372623575,0.018867924528301886,0.047619047619047616,0.47259658580413294,0.9577167019027484
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,low_confidence_only,confidence,0.2,526,106,21,9,12,0.039923954372623575,0.08490566037735849,0.42857142857142855,2.1266846361185983,0.9714285714285714
MESSIDOR2,vit_l_official_like,vision_threatening_dr_miss,low_confidence_only,confidence,0.3,526,158,21,14,7,0.039923954372623575,0.08860759493670886,0.6666666666666666,2.219409282700422,0.9809782608695652
MESSIDOR2,vit_l_official_like,dangerous_undergrading,expected_gap_only,expected_gap,0.1,526,53,94,12,82,0.17870722433460076,0.22641509433962265,0.1276595744680851,1.2669610598153351,0.8266384778012685
MESSIDOR2,vit_l_official_like,dangerous_undergrading,expected_gap_only,expected_gap,0.2,526,106,94,25,69,0.17870722433460076,0.2358490566037736,0.26595744680851063,1.3197511039743075,0.8357142857142857
MESSIDOR2,vit_l_official_like,dangerous_undergrading,expected_gap_only,expected_gap,0.3,526,158,94,40,54,0.17870722433460076,0.25316455696202533,0.425531914893617,1.4166442230002694,0.8532608695652174
MESSIDOR2,vit_l_official_like,dangerous_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.1,526,53,94,16,78,0.17870722433460076,0.3018867924528302,0.1702127659574468,1.6892814130871134,0.8350951374207188
MESSIDOR2,vit_l_official_like,dangerous_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.2,526,106,94,29,65,0.17870722433460076,0.27358490566037735,0.30851063829787234,1.5309112806101968,0.8452380952380952
MESSIDOR2,vit_l_official_like,dangerous_undergrading,gated_severe_prob_mass_only,gated_severe_prob_mass,0.3,526,158,94,40,54,0.17870722433460076,0.25316455696202533,0.425531914893617,1.4166442230002694,0.8532608695652174
MESSIDOR2,vit_l_official_like,dangerous_undergrading,severe_prob_mass_only,severe_prob_mass,0.1,526,53,94,9,85,0.17870722433460076,0.16981132075471697,0.09574468085106383,0.9502207948615013,0.8202959830866807
MESSIDOR2,vit_l_official_like,dangerous_undergrading,severe_prob_mass_only,severe_prob_mass,0.2,526,106,94,22,72,0.17870722433460076,0.20754716981132076,0.23404255319148937,1.1613809714973906,0.8285714285714285
MESSIDOR2,vit_l_official_like,dangerous_undergrading,severe_prob_mass_only,severe_prob_mass,0.3,526,158,94,33,61,0.17870722433460076,0.2088607594936709,0.35106382978723405,1.1687314839752223,0.8342391304347826
MESSIDOR2,vit_l_official_like,dangerous_undergrading,entropy_only,entropy,0.1,526,53,94,4,90,0.17870722433460076,0.07547169811320754,0.0425531914893617,0.42232035327177836,0.8097251585623679
MESSIDOR2,vit_l_official_like,dangerous_undergrading,entropy_only,entropy,0.2,526,106,94,19,75,0.17870722433460076,0.1792452830188679,0.20212765957446807,1.0030108390204737,0.8214285714285714
MESSIDOR2,vit_l_official_like,dangerous_undergrading,entropy_only,entropy,0.3,526,158,94,35,59,0.17870722433460076,0.22151898734177214,0.3723404255319149,1.2395636951252356,0.8396739130434783
MESSIDOR2,vit_l_official_like,dangerous_undergrading,low_margin_only,margin,0.1,526,53,94,8,86,0.17870722433460076,0.1509433962264151,0.0851063829787234,0.8446407065435567,0.8181818181818181
MESSIDOR2,vit_l_official_like,dangerous_undergrading,low_margin_only,margin,0.2,526,106,94,20,74,0.17870722433460076,0.18867924528301888,0.2127659574468085,1.055800883179446,0.8238095238095238
