target,target_role,fold,evaluation_scope,backbone,ranking_method,n_records,positive_records,auroc,auprc
vision_threatening_dr_miss,primary,2,per_backbone,convnext_tiny,entropy_only,218,12,0.863673139158576,0.2845372110632815
vision_threatening_dr_miss,primary,2,per_backbone,convnext_tiny,uncertainty_rank_fusion,218,12,0.8576051779935275,0.3090929020652096
vision_threatening_dr_miss,primary,2,per_backbone,convnext_tiny,ophagent_combined,218,12,0.9008899676375405,0.36994797919167666
vision_threatening_dr_miss,primary,2,per_backbone,convnext_tiny,severe_prob_mass_only,218,12,0.8029935275080906,0.13316596946049464
vision_threatening_dr_miss,primary,2,per_backbone,convnext_tiny,gated_severe_prob_mass_only,218,12,0.9081715210355987,0.3862941227392724
vision_threatening_dr_miss,primary,2,per_backbone,convnext_tiny,expected_grade_only,218,12,0.8094660194174756,0.13740966452882608
vision_threatening_dr_miss,primary,2,per_backbone,convnext_tiny,expected_gap_only,218,12,0.7835760517799353,0.31036362209512663
vision_threatening_dr_miss,primary,2,per_backbone,convnext_tiny,top2_more_severe_only,218,12,0.7653721682847897,0.21558598841348375
vision_threatening_dr_miss,primary,2,per_backbone,convnext_tiny,learned_logistic,218,12,0.9122168284789645,0.3281811954019729
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,confidence_only,218,7,0.7738659444820581,0.134215786087989
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,margin_only,218,7,0.764387271496276,0.0716506569443417
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,entropy_only,218,7,0.7779282329045362,0.21559253181453475
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,uncertainty_rank_fusion,218,7,0.7684495599187542,0.09717415905883724
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,ophagent_combined,218,7,0.8408937034529451,0.10176769617932849
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,severe_prob_mass_only,218,7,0.7440758293838863,0.06517936199300155
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,gated_severe_prob_mass_only,218,7,0.8767772511848342,0.12435452111129829
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,expected_grade_only,218,7,0.7447528774542992,0.06446131847168914
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,expected_gap_only,218,7,0.8063642518618822,0.09421463393237586
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,top2_more_severe_only,218,7,0.7406905890318212,0.08396725965313033
vision_threatening_dr_miss,primary,2,per_backbone,retfound_official_like,learned_logistic,218,7,0.8706838185511171,0.12778897162172903
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,confidence_only,218,12,0.7572815533980582,0.1856288494715645
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,margin_only,218,12,0.7512135922330097,0.12104684229946144
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,entropy_only,218,12,0.7771035598705501,0.21041875670505505
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,uncertainty_rank_fusion,218,12,0.7615291262135923,0.18986677572148236
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,ophagent_combined,218,12,0.7884304207119741,0.2460730179027945
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,severe_prob_mass_only,218,12,0.8114886731391586,0.13778703230408962
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,gated_severe_prob_mass_only,218,12,0.9077669902912621,0.381001643081475
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,expected_grade_only,218,12,0.8284789644012945,0.1446771369243166
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,expected_gap_only,218,12,0.7750809061488674,0.24520084793397706
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,top2_more_severe_only,218,12,0.70165857605178,0.16009137228762638
vision_threatening_dr_miss,primary,2,per_backbone,swin_tiny,learned_logistic,218,12,0.9194983818770226,0.3661697780776728
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,confidence_only,218,9,0.8017012227538542,0.2552496433882316
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,margin_only,218,9,0.7878787878787878,0.129254557550123
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,entropy_only,218,9,0.8144603934077618,0.2904781388823942
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,218,9,0.8027644869750132,0.25211548340941137
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,ophagent_combined,218,9,0.822434875066454,0.3701688185730739
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,severe_prob_mass_only,218,9,0.7889420520999468,0.0970622651273554
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,218,9,0.9085592769803297,0.31938134105316773
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,expected_grade_only,218,9,0.7682083997873471,0.08796448295840881
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,expected_gap_only,218,9,0.6496544391281234,0.1345174059715403
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,top2_more_severe_only,218,9,0.621477937267411,0.1002051739387311
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_imagenet,learned_logistic,218,9,0.8755980861244019,0.18970967479822637
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,confidence_only,218,18,0.8099999999999999,0.21890114771635671
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,margin_only,218,18,0.8119444444444444,0.2162388555894833
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,entropy_only,218,18,0.7841666666666667,0.19927237675127457
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,uncertainty_rank_fusion,218,18,0.8034722222222221,0.2050199369757149
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,ophagent_combined,218,18,0.8663888888888889,0.3107450528721025
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,severe_prob_mass_only,218,18,0.8283333333333334,0.2100037314854946
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,218,18,0.9041666666666668,0.5318155410210836
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_grade_only,218,18,0.835,0.2196403807911936
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,expected_gap_only,218,18,0.7977777777777777,0.3495521489882519
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,top2_more_severe_only,218,18,0.8844444444444445,0.35567592499722245
vision_threatening_dr_miss,primary,2,per_backbone,vit_b_official_like,learned_logistic,218,18,0.9088888888888889,0.4949754564515505
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,confidence_only,218,11,0.7672375933245499,0.1397214905608275
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,margin_only,218,11,0.7817303469477382,0.13536080704964715
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,entropy_only,218,11,0.6947738252086078,0.1724049650586875
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,uncertainty_rank_fusion,218,11,0.7549407114624506,0.12079356561097077
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,ophagent_combined,218,11,0.8388230127360562,0.25811822432755926
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,severe_prob_mass_only,218,11,0.7751427316644708,0.1096465265117884
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,gated_severe_prob_mass_only,218,11,0.9033816425120772,0.36598317929892044
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,expected_grade_only,218,11,0.7681159420289856,0.10593909345090297
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,expected_gap_only,218,11,0.5063680281071585,0.0582497907575815
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,top2_more_severe_only,218,11,0.8563899868247694,0.2591045160594281
vision_threatening_dr_miss,primary,2,per_backbone,vit_l_official_like,learned_logistic,218,11,0.888449714536671,0.2950867525279536
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,confidence_only,1302,72,0.7554765130984643,0.14844778180601728
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,margin_only,1302,72,0.7622741644083106,0.13600916351510361
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,entropy_only,1302,72,0.735546522131888,0.1144522832440861
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,uncertainty_rank_fusion,1302,72,0.7535060975609755,0.14445564398892108
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,ophagent_combined,1302,72,0.849170054200542,0.2403526962441739
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,severe_prob_mass_only,1302,72,0.7550587172538392,0.10826815346759301
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,gated_severe_prob_mass_only,1302,72,0.8570234869015356,0.3318541150722664
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,expected_grade_only,1302,72,0.797628726287263,0.12033449871669287
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,expected_gap_only,1302,72,0.7431345980126468,0.14031368373956485
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,top2_more_severe_only,1302,72,0.7673611111111112,0.18984064466792797
vision_threatening_dr_miss,primary,3,pooled_analysis_only,ALL,learned_logistic,1302,72,0.9037827461607949,0.36287721937741674
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,confidence_only,217,12,0.7837398373983739,0.15303325020807723
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,margin_only,217,12,0.765040650406504,0.1226600606933031
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,entropy_only,217,12,0.8077235772357725,0.1834657322994037
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,uncertainty_rank_fusion,217,12,0.7867886178861789,0.15663846109735802
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,ophagent_combined,217,12,0.8447154471544716,0.40097435007177173
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,severe_prob_mass_only,217,12,0.8207317073170731,0.13942675991194087
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,gated_severe_prob_mass_only,217,12,0.9126016260162602,0.3944427593605225
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,expected_grade_only,217,12,0.7873983739837398,0.12101023012172141
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,expected_gap_only,217,12,0.7947154471544716,0.39788898117386484
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,top2_more_severe_only,217,12,0.6593495934959349,0.17521468525500783
vision_threatening_dr_miss,primary,3,per_backbone,convnext_tiny,learned_logistic,217,12,0.8979674796747967,0.41040942399354124
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,confidence_only,217,12,0.8040650406504065,0.1730569298816032
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,margin_only,217,12,0.7995934959349594,0.14860862025735874
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,entropy_only,217,12,0.7845528455284553,0.12098213115669063
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,uncertainty_rank_fusion,217,12,0.794918699186992,0.13513090251726134
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,ophagent_combined,217,12,0.8609756097560975,0.26190403023550707
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,severe_prob_mass_only,217,12,0.8004065040650407,0.13230821583344968
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,gated_severe_prob_mass_only,217,12,0.9117886178861789,0.4181646425913999
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,expected_grade_only,217,12,0.8020325203252032,0.13430790472534973
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,expected_gap_only,217,12,0.8382113821138212,0.25682293455284017
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,top2_more_severe_only,217,12,0.8213414634146341,0.1933289262498619
vision_threatening_dr_miss,primary,3,per_backbone,retfound_official_like,learned_logistic,217,12,0.9113821138211382,0.49174885358642156
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,confidence_only,217,12,0.783739837398374,0.1268934276550879
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,margin_only,217,12,0.7808943089430895,0.12530109474503814
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,entropy_only,217,12,0.7947154471544716,0.1425433725301271
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,uncertainty_rank_fusion,217,12,0.7869918699186992,0.13075173502693185
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,ophagent_combined,217,12,0.8195121951219513,0.3538452691798971
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,severe_prob_mass_only,217,12,0.8426829268292683,0.1565746939227651
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,gated_severe_prob_mass_only,217,12,0.9304878048780487,0.4105061706333716
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,expected_grade_only,217,12,0.8097560975609757,0.13763906861254827
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,expected_gap_only,217,12,0.7373983739837398,0.3708096901350245
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,top2_more_severe_only,217,12,0.7258130081300812,0.19614240259401547
vision_threatening_dr_miss,primary,3,per_backbone,swin_tiny,learned_logistic,217,12,0.8930894308943089,0.432657259152195
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,confidence_only,217,10,0.7801932367149759,0.11646620564895081
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,margin_only,217,10,0.7859903381642512,0.12286463233942227
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,entropy_only,217,10,0.7772946859903381,0.10718133881753206
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,217,10,0.7830917874396136,0.14752974492292342
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,ophagent_combined,217,10,0.8420289855072464,0.216407288994397
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,severe_prob_mass_only,217,10,0.7855072463768116,0.10610762826014952
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,217,10,0.9014492753623189,0.31162860389937336
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,expected_grade_only,217,10,0.7855072463768116,0.10872944217390508
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,expected_gap_only,217,10,0.8555555555555556,0.34544640888642314
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,top2_more_severe_only,217,10,0.8357487922705314,0.24999562981821047
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_imagenet,learned_logistic,217,10,0.9159420289855073,0.46396785174821675
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,confidence_only,217,15,0.8353135313531352,0.3038576708893412
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,margin_only,217,15,0.8452145214521453,0.37139821450564353
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,entropy_only,217,15,0.7867986798679868,0.176553792258548
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,uncertainty_rank_fusion,217,15,0.8242574257425742,0.26005674257723105
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,ophagent_combined,217,15,0.8811881188118812,0.328880210967528
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,severe_prob_mass_only,217,15,0.8574257425742574,0.22069093817042756
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,217,15,0.932013201320132,0.6179138622569063
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,expected_grade_only,217,15,0.8716171617161715,0.2331084759860509
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,expected_gap_only,217,15,0.7693069306930693,0.19925021634728546
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,top2_more_severe_only,217,15,0.8610561056105612,0.37804418132697043
vision_threatening_dr_miss,primary,3,per_backbone,vit_b_official_like,learned_logistic,217,15,0.933993399339934,0.5659842196048789
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,confidence_only,217,11,0.7427184466019418,0.1156084960488513
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,margin_only,217,11,0.7572815533980582,0.11109955525714756
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,entropy_only,217,11,0.6796116504854369,0.08292055860535019
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,uncertainty_rank_fusion,217,11,0.7288172992056487,0.10464399927142119
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,ophagent_combined,217,11,0.8428949691085612,0.1755528954771379
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,severe_prob_mass_only,217,11,0.7656663724624889,0.10403248842322713
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,gated_severe_prob_mass_only,217,11,0.8932038834951457,0.34242038165834954
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,expected_grade_only,217,11,0.766107678729038,0.10542453162052517
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,expected_gap_only,217,11,0.5450132391879965,0.07996101705294059
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,top2_more_severe_only,217,11,0.8029567519858781,0.19318181291615827
vision_threatening_dr_miss,primary,3,per_backbone,vit_l_official_like,learned_logistic,217,11,0.8909973521624007,0.27446185997910133
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,confidence_only,1332,73,0.7350800265485763,0.13733347837370105
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,margin_only,1332,73,0.7443720282459443,0.12375298413923179
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,entropy_only,1332,73,0.7188788666804488,0.12216872915724361
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,uncertainty_rank_fusion,1332,73,0.7352921975475208,0.13017670324142921
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,ophagent_combined,1332,73,0.8115540709630387,0.22209282677319606
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,severe_prob_mass_only,1332,73,0.7129598398380972,0.09982664815990559
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,gated_severe_prob_mass_only,1332,73,0.7903641724787013,0.2646083214439753
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,expected_grade_only,1332,73,0.7447419674235912,0.10461011695821001
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,expected_gap_only,1332,73,0.7057351453099329,0.11184498996320258
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,top2_more_severe_only,1332,73,0.741869498514803,0.16036205420517202
vision_threatening_dr_miss,primary,4,pooled_analysis_only,ALL,learned_logistic,1332,73,0.8247032326155788,0.22384542137007976
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,confidence_only,222,11,0.7897457992244722,0.24429593713463027
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,margin_only,222,11,0.7880224041361482,0.1259140843788522
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,entropy_only,222,11,0.7862990090478241,0.22287149126399944
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,uncertainty_rank_fusion,222,11,0.7897457992244722,0.16068459405697197
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,ophagent_combined,222,11,0.8418785006462731,0.2818553104048129
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,severe_prob_mass_only,222,11,0.7595863851788023,0.11542898496939896
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,gated_severe_prob_mass_only,222,11,0.8255062473071951,0.31193974414287384
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,expected_grade_only,222,11,0.7539853511417492,0.11205476340846574
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,expected_gap_only,222,11,0.9077983627746661,0.26639165273123133
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,top2_more_severe_only,222,11,0.8858250753985351,0.1893058416181675
vision_threatening_dr_miss,primary,4,per_backbone,convnext_tiny,learned_logistic,222,11,0.8242137009909521,0.2530965170552324
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,confidence_only,222,11,0.7819905213270142,0.18952269163434468
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,margin_only,222,11,0.7862990090478241,0.18641315562371186
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,entropy_only,222,11,0.7759586385178802,0.11647148221411772
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,uncertainty_rank_fusion,222,11,0.7873761309780267,0.15781776022564414
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,ophagent_combined,222,11,0.8203360620422231,0.279440458775306
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,severe_prob_mass_only,222,11,0.7591555364067212,0.11191960238990661
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,gated_severe_prob_mass_only,222,11,0.8530805687203792,0.32969719179131607
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,expected_grade_only,222,11,0.7587246876346402,0.1091234799318673
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,expected_gap_only,222,11,0.7298578199052134,0.13528251352007245
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,top2_more_severe_only,222,11,0.7320120637656183,0.16178790031854454
vision_threatening_dr_miss,primary,4,per_backbone,retfound_official_like,learned_logistic,222,11,0.8461869883670832,0.25526092035965364
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,confidence_only,222,11,0.7406290392072383,0.10142150759253933
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,margin_only,222,11,0.7371822490305903,0.10244085872972851
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,entropy_only,222,11,0.7488151658767772,0.10468041523401646
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,uncertainty_rank_fusion,222,11,0.7412753123653597,0.1012637341182115
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,ophagent_combined,222,11,0.7664799655320983,0.14412270519216888
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,severe_prob_mass_only,222,11,0.7742352434295562,0.1122575234697645
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,gated_severe_prob_mass_only,222,11,0.8453252908229212,0.22084498185067444
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,expected_grade_only,222,11,0.7565704437742352,0.10792683796414791
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,expected_gap_only,222,11,0.5738905644118915,0.10511587253654725
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,top2_more_severe_only,222,11,0.513356311934511,0.08592652048534402
vision_threatening_dr_miss,primary,4,per_backbone,swin_tiny,learned_logistic,222,11,0.8332615252046531,0.2086004122025769
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,confidence_only,222,11,0.7630331753554502,0.10957447442580093
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,margin_only,222,11,0.7647565704437742,0.11225109891490151
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,entropy_only,222,11,0.7638948728996122,0.11608179646105342
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,222,11,0.7628177509694097,0.10984831517000432
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,ophagent_combined,222,11,0.8211977595863852,0.2447270322270322
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,severe_prob_mass_only,222,11,0.7600172339508833,0.11339466287162844
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,222,11,0.8500646273158122,0.2551472146391932
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,expected_grade_only,222,11,0.7414907367514003,0.10366350958295477
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,expected_gap_only,222,11,0.7638948728996122,0.27761947283115923
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,top2_more_severe_only,222,11,0.7574321413183973,0.21612807204560652
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_imagenet,learned_logistic,222,11,0.8087031451960361,0.234079946104648
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,confidence_only,222,17,0.8,0.20472604259241578
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,margin_only,222,17,0.806312769010043,0.2109343728449565
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,entropy_only,222,17,0.7810616929698708,0.18450998647522798
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,uncertainty_rank_fusion,222,17,0.7975609756097561,0.20013100211768495
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,ophagent_combined,222,17,0.8226685796269727,0.28041588350613017
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,severe_prob_mass_only,222,17,0.7764705882352941,0.19689848110935687
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,222,17,0.8347202295552367,0.4383298490547486
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,expected_grade_only,222,17,0.7802008608321377,0.1998941731542866
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,expected_gap_only,222,17,0.8100430416068866,0.2780004797818137
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,top2_more_severe_only,222,17,0.8516499282639886,0.3449586925593118
vision_threatening_dr_miss,primary,4,per_backbone,vit_b_official_like,learned_logistic,222,17,0.836154949784792,0.3975635771206496
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,confidence_only,222,12,0.7571428571428571,0.19140004118659668
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,margin_only,222,12,0.7607142857142858,0.19915577158177297
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,entropy_only,222,12,0.7329365079365079,0.14620354200219562
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,uncertainty_rank_fusion,222,12,0.758531746031746,0.16249021909432254
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,ophagent_combined,222,12,0.7904761904761904,0.30772679518931434
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,severe_prob_mass_only,222,12,0.7325396825396826,0.11396013093391726
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,gated_severe_prob_mass_only,222,12,0.8166666666666667,0.33927626340473493
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,expected_grade_only,222,12,0.7107142857142857,0.10400371163635283
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,expected_gap_only,222,12,0.5011904761904762,0.06923201537351788
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,top2_more_severe_only,222,12,0.713888888888889,0.20849806537539164
vision_threatening_dr_miss,primary,4,per_backbone,vit_l_official_like,learned_logistic,222,12,0.7992063492063491,0.2133140399273171
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,confidence_only,1326,100,0.756973898858075,0.18805798427567152
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,margin_only,1326,100,0.7649755301794453,0.17996011860387914
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,entropy_only,1326,100,0.7324061990212071,0.15821243811657734
