target,target_role,evaluation_scope,backbone,ranking_method,review_budget,n_folds,mean_recall,std_recall,mean_precision,std_precision,mean_lift,std_lift,mean_captured,mean_total,mean_residual,total_captured,total_dangerous,total_residual
large_undergrading,primary,per_backbone,swin_tiny,ophagent_combined,0.4,5,0.8015584415584416,0.0956041763876241,0.06540233798660765,0.011943310952109798,1.9903863676897384,0.23748496545142922,5.8,7.4,1.6,29,37,8
large_undergrading,primary,per_backbone,swin_tiny,uncertainty_rank_fusion,0.4,5,0.8015584415584416,0.0956041763876241,0.06540233798660765,0.011943310952109798,1.9903863676897384,0.23748496545142922,5.8,7.4,1.6,29,37,8
large_undergrading,primary,per_backbone,swin_tiny,expected_gap_only,0.4,5,0.7703896103896104,0.1949402129501844,0.06530189535807514,0.02959581493114452,1.9128646010668482,0.48289930645426327,5.8,7.4,1.6,29,37,8
large_undergrading,primary,per_backbone,swin_tiny,top2_more_severe_only,0.4,5,0.734025974025974,0.1788967520670842,0.060857450913630685,0.021579768474023958,1.8227635909658382,0.444154568602189,5.4,7.4,2.0,27,37,10
large_undergrading,primary,per_backbone,swin_tiny,gated_severe_prob_mass_only,0.5,5,1.0,0.0,0.06703445224087426,0.01916694121126649,1.996412483912484,0.004912491035324543,7.4,7.4,0.0,37,37,0
large_undergrading,primary,per_backbone,swin_tiny,learned_logistic,0.5,5,0.96,0.08944271909999157,0.06521627042269244,0.02195429448669176,1.9164124839124839,0.17693679479031196,7.2,7.4,0.2,36,37,1
large_undergrading,primary,per_backbone,swin_tiny,severe_prob_mass_only,0.5,5,0.96,0.08944271909999157,0.06521627042269244,0.02195429448669176,1.9164124839124839,0.17693679479031196,7.2,7.4,0.2,36,37,1
large_undergrading,primary,per_backbone,swin_tiny,expected_grade_only,0.5,5,0.9418181818181818,0.0885139014155497,0.06343055613697815,0.01872491270188898,1.880211185211185,0.17635878939867658,7.0,7.4,0.4,35,37,2
large_undergrading,primary,per_backbone,swin_tiny,confidence_only,0.5,5,0.9236363636363636,0.10476262029736677,0.061644841851263864,0.015847442067424732,1.8440098865098864,0.20977024603663655,6.8,7.4,0.6,34,37,3
large_undergrading,primary,per_backbone,swin_tiny,entropy_only,0.5,5,0.9236363636363636,0.10476262029736677,0.061644841851263864,0.015847442067424732,1.8440098865098864,0.20977024603663655,6.8,7.4,0.6,34,37,3
large_undergrading,primary,per_backbone,swin_tiny,margin_only,0.5,5,0.9236363636363636,0.10476262029736677,0.061644841851263864,0.015847442067424732,1.8440098865098864,0.20977024603663655,6.8,7.4,0.6,34,37,3
large_undergrading,primary,per_backbone,swin_tiny,ophagent_combined,0.5,5,0.9236363636363636,0.10476262029736677,0.061644841851263864,0.015847442067424732,1.8440098865098864,0.20977024603663655,6.8,7.4,0.6,34,37,3
large_undergrading,primary,per_backbone,swin_tiny,uncertainty_rank_fusion,0.5,5,0.9236363636363636,0.10476262029736677,0.061644841851263864,0.015847442067424732,1.8440098865098864,0.20977024603663655,6.8,7.4,0.6,34,37,3
large_undergrading,primary,per_backbone,swin_tiny,expected_gap_only,0.5,5,0.8103896103896103,0.22127522587515802,0.054338745393791264,0.022605718704325206,1.6181262431262433,0.4430510429648148,6.0,7.4,1.4,30,37,7
large_undergrading,primary,per_backbone,swin_tiny,top2_more_severe_only,0.5,5,0.734025974025974,0.1788967520670842,0.048949135004180876,0.01741968446218823,1.4657236457236458,0.359036887762395,5.4,7.4,2.0,27,37,10
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_gap_only,0.05,5,0.3423160173160173,0.1482593134006926,0.24545454545454543,0.06976281474679598,6.588095238095238,2.693684201551441,2.8,8.6,5.8,14,43,29
large_undergrading,primary,per_backbone,vit_b_imagenet,learned_logistic,0.05,5,0.3342352092352092,0.17004912580883857,0.24242424242424243,0.10497277621629558,6.387590187590187,3.0844476256320794,2.8,8.6,5.8,14,43,29
large_undergrading,primary,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,0.05,5,0.21930014430014427,0.1291696879974648,0.15606060606060607,0.0672495182459762,4.185642135642135,2.332478006345544,1.8,8.6,6.8,9,43,34
large_undergrading,primary,per_backbone,vit_b_imagenet,ophagent_combined,0.05,5,0.21605339105339105,0.22106906026067522,0.15303030303030302,0.13513758591081715,4.054256854256854,4.038496433374794,1.8,8.6,6.8,9,43,34
large_undergrading,primary,per_backbone,vit_b_imagenet,top2_more_severe_only,0.05,5,0.21295093795093795,0.0621645205872198,0.15757575757575756,0.038030001206094344,4.104401154401154,1.1625142061134006,1.8,8.6,6.8,9,43,34
large_undergrading,primary,per_backbone,vit_b_imagenet,confidence_only,0.05,5,0.17611832611832612,0.1418143921084993,0.12121212121212122,0.07206930905469866,3.3523088023088023,2.559157447541132,1.4,8.6,7.2,7,43,36
large_undergrading,primary,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,0.05,5,0.17611832611832612,0.1418143921084993,0.12121212121212122,0.07206930905469866,3.3523088023088023,2.559157447541132,1.4,8.6,7.2,7,43,36
large_undergrading,primary,per_backbone,vit_b_imagenet,entropy_only,0.05,5,0.17611832611832612,0.1671042243903582,0.12121212121212122,0.09657233927259061,3.3477633477633475,3.102823803736518,1.4,8.6,7.2,7,43,36
large_undergrading,primary,per_backbone,vit_b_imagenet,margin_only,0.05,5,0.10389610389610389,0.1857188265724038,0.06666666666666667,0.10865337342004415,1.9164502164502166,3.4200635447075975,0.8,8.6,7.8,4,43,39
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_grade_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,0,43,43
large_undergrading,primary,per_backbone,vit_b_imagenet,severe_prob_mass_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,0,43,43
large_undergrading,primary,per_backbone,vit_b_imagenet,learned_logistic,0.1,5,0.5218614718614718,0.12629955912119611,0.19644268774703558,0.040177433024662604,5.128801995106342,1.2624601314943904,4.4,8.6,4.2,22,43,21
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_gap_only,0.1,5,0.519083694083694,0.07755423807325457,0.19644268774703558,0.024107431908263883,5.0990040153083624,0.761925983366366,4.4,8.6,4.2,22,43,21
large_undergrading,primary,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,0.1,5,0.42867965367965366,0.10206235951631198,0.16047430830039527,0.02224527559724144,4.204790137398833,0.9613575865514079,3.6,8.6,5.0,18,43,25
large_undergrading,primary,per_backbone,vit_b_imagenet,ophagent_combined,0.1,5,0.4132756132756133,0.17857759583852167,0.1517786561264822,0.051447967944466336,4.056030804943848,1.7428227271387209,3.4,8.6,5.2,17,43,26
large_undergrading,primary,per_backbone,vit_b_imagenet,top2_more_severe_only,0.1,5,0.40010822510822514,0.06558968375680968,0.1517786561264822,0.024099329931255287,3.9302559759081497,0.646915360472289,3.4,8.6,5.2,17,43,26
large_undergrading,primary,per_backbone,vit_b_imagenet,entropy_only,0.1,5,0.2728715728715729,0.1974143270445958,0.09762845849802372,0.056740366029420244,2.6640896543070456,1.894139844614198,2.2,8.6,6.4,11,43,32
large_undergrading,primary,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,0.1,5,0.24787157287157288,0.18898251196061486,0.08853754940711463,0.05246281851137297,2.4163623815797726,1.8008883524922243,2.0,8.6,6.6,10,43,33
large_undergrading,primary,per_backbone,vit_b_imagenet,margin_only,0.1,5,0.21930014430014427,0.1291696879974648,0.07984189723320159,0.03569916187053969,2.1418282200890895,1.228832228870596,1.8,8.6,6.8,9,43,34
large_undergrading,primary,per_backbone,vit_b_imagenet,confidence_only,0.1,5,0.2011183261183261,0.1415677450082038,0.07114624505928854,0.03870188938254178,1.9655436351088524,1.353673445063986,1.6,8.6,7.0,8,43,35
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_grade_only,0.1,5,0.05,0.1118033988749895,0.01818181818181818,0.040655781409087086,0.4954545454545454,1.107870043397623,0.4,8.6,8.2,2,43,41
large_undergrading,primary,per_backbone,vit_b_imagenet,severe_prob_mass_only,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,0,43,43
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_gap_only,0.15,5,0.638059163059163,0.09205194223850151,0.16167557932263815,0.016161179260810184,4.203843759726113,0.6142964211385309,5.4,8.6,3.2,27,43,16
large_undergrading,primary,per_backbone,vit_b_imagenet,learned_logistic,0.15,5,0.6170995670995671,0.09804427284735429,0.1557932263814617,0.014718030956708967,4.064727102962397,0.639865908957796,5.2,8.6,3.4,26,43,17
large_undergrading,primary,per_backbone,vit_b_imagenet,top2_more_severe_only,0.15,5,0.5572510822510822,0.19623184906662686,0.13778966131907308,0.03469988971093221,3.6717383923266276,1.297299425682601,4.6,8.6,4.0,23,43,20
large_undergrading,primary,per_backbone,vit_b_imagenet,ophagent_combined,0.15,5,0.5231240981240981,0.09966805195430281,0.1319073083778966,0.0179585041707753,3.446293466881703,0.6570245823272008,4.4,8.6,4.2,22,43,21
large_undergrading,primary,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,0.15,5,0.49408369408369407,0.05019851315879713,0.12566844919786097,0.01205681752091683,3.253591941827236,0.314658964471369,4.2,8.6,4.4,21,43,22
large_undergrading,primary,per_backbone,vit_b_imagenet,entropy_only,0.15,5,0.38549783549783545,0.14272261801978345,0.09572192513368985,0.024712337719249012,2.5349545878957644,0.9222693192215659,3.2,8.6,5.4,16,43,27
large_undergrading,primary,per_backbone,vit_b_imagenet,confidence_only,0.15,5,0.3632756132756133,0.13388207271669367,0.08966131907308378,0.020202457092196657,2.389668392609569,0.8638554922455809,3.0,8.6,5.6,15,43,28
large_undergrading,primary,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,0.15,5,0.3382756132756133,0.14253643472685812,0.08360071301247772,0.02393508654240518,2.2230017259429027,0.9160587848453818,2.8,8.6,5.8,14,43,29
large_undergrading,primary,per_backbone,vit_b_imagenet,margin_only,0.15,5,0.33145743145743145,0.14476238194984306,0.08342245989304813,0.031242641426319637,2.177101547689783,0.928137756361278,2.8,8.6,5.8,14,43,29
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_grade_only,0.15,5,0.26930014430014426,0.13189878793925428,0.06577540106951871,0.02484697591686677,1.7712347565288744,0.8586840559531903,2.2,8.6,6.4,11,43,32
large_undergrading,primary,per_backbone,vit_b_imagenet,severe_prob_mass_only,0.15,5,0.2470779220779221,0.2104274356730283,0.059714795008912656,0.04750537601153807,1.6229182582123758,1.3799843730839456,2.0,8.6,6.6,10,43,33
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_gap_only,0.2,5,0.663059163059163,0.10383815473458073,0.12616161616161614,0.012678679078403456,3.285880230880231,0.5181270457272781,5.6,8.6,3.0,28,43,15
large_undergrading,primary,per_backbone,vit_b_imagenet,learned_logistic,0.2,5,0.6534632034632034,0.03803423576558262,0.12606060606060604,0.01941851872577082,3.237218614718615,0.17102003779419606,5.6,8.6,3.0,28,43,15
large_undergrading,primary,per_backbone,vit_b_imagenet,top2_more_severe_only,0.2,5,0.6198773448773449,0.11973200671530473,0.11717171717171718,0.010802651331417902,3.071915584415584,0.5966431706126145,5.2,8.6,3.4,26,43,17
large_undergrading,primary,per_backbone,vit_b_imagenet,ophagent_combined,0.2,5,0.6170995670995671,0.13200446749321196,0.11717171717171718,0.019363928800687682,3.0558802308802306,0.6433230495233226,5.2,8.6,3.4,26,43,17
large_undergrading,primary,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,0.2,5,0.5372655122655122,0.06880404103291657,0.10353535353535352,0.019514827359961268,2.6615981240981244,0.3351171602712998,4.6,8.6,4.0,23,43,20
large_undergrading,primary,per_backbone,vit_b_imagenet,margin_only,0.2,5,0.5294733044733044,0.18800362366152595,0.09909090909090909,0.025788256633314615,2.6205772005772006,0.9203626151256147,4.4,8.6,4.2,22,43,21
large_undergrading,primary,per_backbone,vit_b_imagenet,confidence_only,0.2,5,0.500901875901876,0.16194477067121915,0.09464646464646465,0.02510461734542062,2.4802597402597404,0.7963870168933406,4.2,8.6,4.4,21,43,22
large_undergrading,primary,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,0.2,5,0.500901875901876,0.16194477067121915,0.09464646464646465,0.02510461734542062,2.4802597402597404,0.7963870168933406,4.2,8.6,4.4,21,43,22
large_undergrading,primary,per_backbone,vit_b_imagenet,entropy_only,0.2,5,0.49408369408369407,0.18376585842684143,0.09454545454545454,0.03346012006450588,2.4453607503607504,0.9041423043722473,4.2,8.6,4.4,21,43,22
large_undergrading,primary,per_backbone,vit_b_imagenet,severe_prob_mass_only,0.2,5,0.3842352092352092,0.17574784218859998,0.07191919191919191,0.029027445505806958,1.9022294372294373,0.8640094752193791,3.2,8.6,5.4,16,43,27
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_grade_only,0.2,5,0.3597041847041847,0.11305512843064981,0.06757575757575758,0.016092021875577883,1.781911976911977,0.5579634443706335,3.0,8.6,5.6,15,43,28
large_undergrading,primary,per_backbone,vit_b_imagenet,learned_logistic,0.25,5,0.6966450216450216,0.05031827450798782,0.10824675324675323,0.021560495129856375,2.7660265924551637,0.1926695284659813,6.0,8.6,2.6,30,43,13
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_gap_only,0.25,5,0.688059163059163,0.13907251593138392,0.10474025974025973,0.01551255075411426,2.73223149866007,0.5512999251645893,5.8,8.6,2.8,29,43,14
large_undergrading,primary,per_backbone,vit_b_imagenet,top2_more_severe_only,0.25,5,0.663059163059163,0.10383815473458073,0.1011038961038961,0.010095262227737668,2.633140589569161,0.41317270395188066,5.6,8.6,3.0,28,43,15
large_undergrading,primary,per_backbone,vit_b_imagenet,ophagent_combined,0.25,5,0.6420995670995671,0.11502806828962882,0.09753246753246754,0.010572158467415486,2.5488188002473717,0.4498701616283429,5.4,8.6,3.2,27,43,16
large_undergrading,primary,per_backbone,vit_b_imagenet,margin_only,0.25,5,0.6012265512265512,0.1897165533747787,0.09019480519480519,0.017715494874373492,2.3854122861265714,0.7429866867294522,5.0,8.6,3.6,25,43,18
large_undergrading,primary,per_backbone,vit_b_imagenet,entropy_only,0.25,5,0.5976551226551227,0.14275266013157978,0.09025974025974026,0.01288719758895412,2.3726571840857553,0.5624264595734929,5.0,8.6,3.6,25,43,18
large_undergrading,primary,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,0.25,5,0.5736291486291487,0.10995464461782656,0.09012987012987013,0.03056228002009971,2.2780189651618223,0.43767071797583834,5.0,8.6,3.6,25,43,18
large_undergrading,primary,per_backbone,vit_b_imagenet,confidence_only,0.25,5,0.5726551226551226,0.14762881541415784,0.08662337662337663,0.01504301753155643,2.2726571840857552,0.57834921842241,4.8,8.6,3.8,24,43,19
large_undergrading,primary,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,0.25,5,0.5726551226551226,0.14762881541415784,0.08662337662337663,0.01504301753155643,2.2726571840857552,0.57834921842241,4.8,8.6,3.8,24,43,19
large_undergrading,primary,per_backbone,vit_b_imagenet,severe_prob_mass_only,0.25,5,0.49408369408369407,0.10164836803094247,0.07577922077922078,0.014920235438340227,1.96081117295403,0.3962605424134816,4.2,8.6,4.4,21,43,22
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_grade_only,0.25,5,0.4432900432900433,0.11193283515836386,0.06857142857142857,0.019662837321449033,1.7599752628324055,0.4421078793466568,3.8,8.6,4.8,19,43,24
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_gap_only,0.3,5,0.7716450216450216,0.13123828401430607,0.09941203075531434,0.02021006295638197,2.556350283215955,0.43150529545692246,6.6,8.6,2.0,33,43,10
large_undergrading,primary,per_backbone,vit_b_imagenet,learned_logistic,0.3,5,0.7683982683982684,0.11470648980276142,0.09932157394843963,0.02231793723008103,2.5451998664685234,0.374614959394844,6.6,8.6,2.0,33,43,10
large_undergrading,primary,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,0.3,5,0.7433982683982684,0.15888665953365244,0.09629127091813658,0.026879716186982518,2.46186653313519,0.5208462195579301,6.4,8.6,2.2,32,43,11
large_undergrading,primary,per_backbone,vit_b_imagenet,top2_more_severe_only,0.3,5,0.7284632034632035,0.0927887516939487,0.09339665309814563,0.012726391916229315,2.4132589218410114,0.30413514569938765,6.2,8.6,2.4,31,43,12
large_undergrading,primary,per_backbone,vit_b_imagenet,ophagent_combined,0.3,5,0.6956709956709957,0.15079723236355033,0.08738127544097693,0.007154098413277651,2.3038950270293554,0.49460306742892185,5.8,8.6,2.8,29,43,14
large_undergrading,primary,per_backbone,vit_b_imagenet,entropy_only,0.3,5,0.6916305916305916,0.13609935490320677,0.08733604703753958,0.006508019939004622,2.291009957427868,0.44722449004660475,5.8,8.6,2.8,29,43,14
large_undergrading,primary,per_backbone,vit_b_imagenet,confidence_only,0.3,5,0.6694083694083693,0.16897305830791212,0.08430574400723653,0.013265884716771729,2.2176092840271946,0.5573361143900699,5.6,8.6,3.0,28,43,15
large_undergrading,primary,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,0.3,5,0.6694083694083693,0.16897305830791212,0.08430574400723653,0.013265884716771729,2.2176092840271946,0.5573361143900699,5.6,8.6,3.0,28,43,15
large_undergrading,primary,per_backbone,vit_b_imagenet,margin_only,0.3,5,0.6512265512265512,0.18931204853650058,0.08132066938037087,0.013467891583290162,2.1570936802280087,0.6243186487802388,5.4,8.6,3.2,27,43,16
large_undergrading,primary,per_backbone,vit_b_imagenet,severe_prob_mass_only,0.3,5,0.5372655122655122,0.06880404103291657,0.0692446856625961,0.013182741300858988,1.7798807190598236,0.22545164894553393,4.6,8.6,4.0,23,43,20
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_grade_only,0.3,5,0.4614718614718615,0.12121659024692791,0.060199004975124384,0.0210733542275556,1.5289036419633435,0.40094684510659695,4.0,8.6,4.6,20,43,23
large_undergrading,primary,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,0.4,5,0.9555555555555555,0.09938079899999067,0.09244750879582339,0.017663909293010645,2.3729928498467823,0.24961752070807533,8.2,8.6,0.4,41,43,2
large_undergrading,primary,per_backbone,vit_b_imagenet,learned_logistic,0.4,5,0.8588023088023087,0.04904437308910518,0.08343264101691068,0.016339903537604495,2.132563496116867,0.12349748781143403,7.4,8.6,1.2,37,43,6
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_gap_only,0.4,5,0.7898268398268399,0.1298439728348421,0.07669050051072523,0.01810377225027248,1.9609472737000826,0.31984247326796217,6.8,8.6,1.8,34,43,9
large_undergrading,primary,per_backbone,vit_b_imagenet,top2_more_severe_only,0.4,5,0.7648268398268399,0.0827564787234975,0.07441777323799795,0.016516221436075142,1.8990154555182646,0.20380020348231143,6.6,8.6,2.0,33,43,10
large_undergrading,primary,per_backbone,vit_b_imagenet,confidence_only,0.4,5,0.7606060606060605,0.14299932253077566,0.07219498354329815,0.005503932205695476,1.8888766882306207,0.35639071627059626,6.4,8.6,2.2,32,43,11
large_undergrading,primary,per_backbone,vit_b_imagenet,entropy_only,0.4,5,0.7606060606060605,0.14299932253077566,0.07219498354329815,0.005503932205695476,1.8888766882306207,0.35639071627059626,6.4,8.6,2.2,32,43,11
large_undergrading,primary,per_backbone,vit_b_imagenet,margin_only,0.4,5,0.7606060606060605,0.14299932253077566,0.07219498354329815,0.005503932205695476,1.8888766882306207,0.35639071627059626,6.4,8.6,2.2,32,43,11
large_undergrading,primary,per_backbone,vit_b_imagenet,ophagent_combined,0.4,5,0.7606060606060605,0.14299932253077566,0.07219498354329815,0.005503932205695476,1.8888766882306207,0.35639071627059626,6.4,8.6,2.2,32,43,11
large_undergrading,primary,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,0.4,5,0.7606060606060605,0.14299932253077566,0.07219498354329815,0.005503932205695476,1.8888766882306207,0.35639071627059626,6.4,8.6,2.2,32,43,11
large_undergrading,primary,per_backbone,vit_b_imagenet,severe_prob_mass_only,0.4,5,0.7239538239538239,0.24036458415552583,0.06984678243105209,0.02524237425394105,1.7967932940966649,0.593557165062741,6.2,8.6,2.4,31,43,12
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_grade_only,0.4,5,0.6244227994227994,0.09858690909671752,0.06083191465213937,0.01641279828377051,1.550050809053618,0.24172949578500952,5.4,8.6,3.2,27,43,16
large_undergrading,primary,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,0.5,5,0.9777777777777779,0.04969039949999534,0.07615872246606191,0.013086261069429577,1.9519680394680392,0.09747852522189591,8.4,8.6,0.2,42,43,1
large_undergrading,primary,per_backbone,vit_b_imagenet,learned_logistic,0.5,5,0.9527777777777778,0.06484787516627086,0.0743405406478801,0.014261018659611272,1.9019680394680392,0.12648346853617162,8.2,8.6,0.4,41,43,2
large_undergrading,primary,per_backbone,vit_b_imagenet,severe_prob_mass_only,0.5,5,0.9083333333333332,0.14553540997144154,0.07067081587723789,0.016714974327051938,1.8130791505791506,0.2882743078798667,7.8,8.6,0.8,39,43,4
large_undergrading,primary,per_backbone,vit_b_imagenet,margin_only,0.5,5,0.8691919191919192,0.08387013363764412,0.06709938730580932,0.007426845862408545,1.7351209976209976,0.16538231216897828,7.4,8.6,1.2,37,43,6
large_undergrading,primary,per_backbone,vit_b_imagenet,entropy_only,0.5,5,0.8651515151515152,0.12217303772863332,0.06705023920620251,0.012981549695495309,1.7268778518778518,0.2411547203588254,7.4,8.6,1.2,37,43,6
large_undergrading,primary,per_backbone,vit_b_imagenet,ophagent_combined,0.5,5,0.8651515151515152,0.12217303772863332,0.06705023920620251,0.012981549695495309,1.7268778518778518,0.2411547203588254,7.4,8.6,1.2,37,43,6
large_undergrading,primary,per_backbone,vit_b_imagenet,confidence_only,0.5,5,0.8469696969696969,0.1207555320917521,0.06526452492048822,0.009230330237852507,1.6906765531765533,0.23912249616730558,7.2,8.6,1.4,36,43,7
large_undergrading,primary,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,0.5,5,0.8469696969696969,0.1207555320917521,0.06526452492048822,0.009230330237852507,1.6906765531765533,0.23912249616730558,7.2,8.6,1.4,36,43,7
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_gap_only,0.5,5,0.837049062049062,0.10832033448852584,0.06533064608752683,0.013289381108394567,1.6713500838500839,0.21880412568730495,7.2,8.6,1.4,36,43,7
large_undergrading,primary,per_backbone,vit_b_imagenet,expected_grade_only,0.5,5,0.8143578643578643,0.14589249264774462,0.0634135750190796,0.01632016221364439,1.6255479505479506,0.28992755875107873,7.0,8.6,1.6,35,43,8
large_undergrading,primary,per_backbone,vit_b_imagenet,top2_more_severe_only,0.5,5,0.8120490620490621,0.0683656437238215,0.06349578370220572,0.012508042036613161,1.6213500838500838,0.13890286497781967,7.0,8.6,1.6,35,43,8
large_undergrading,primary,per_backbone,vit_b_official_like,expected_gap_only,0.05,5,0.36025641025641025,0.07042535367678086,0.3515151515151515,0.12706060967413216,6.989714452214452,1.522800754565001,4.0,11.0,7.0,20,55,35
large_undergrading,primary,per_backbone,vit_b_official_like,learned_logistic,0.05,5,0.3282051282051282,0.13225960664653386,0.29848484848484846,0.10270671109140804,6.373513986013986,2.707832244516146,3.4,11.0,7.6,17,55,38
large_undergrading,primary,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.05,5,0.2782051282051282,0.16087061784877932,0.27575757575757576,0.18004182760621756,5.309498834498834,2.941785464391131,3.2,11.0,7.8,16,55,39
large_undergrading,primary,per_backbone,vit_b_official_like,top2_more_severe_only,0.05,5,0.24743589743589745,0.08666894246746447,0.22878787878787882,0.08201435516802641,4.80777972027972,1.7883544282509611,2.6,11.0,8.4,13,55,42
large_undergrading,primary,per_backbone,vit_b_official_like,ophagent_combined,0.05,5,0.24615384615384617,0.10242378221735461,0.24242424242424243,0.12038067107629322,4.713626651126651,1.8030423723423337,2.8,11.0,8.2,14,55,41
large_undergrading,primary,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.05,5,0.18076923076923077,0.09204913932225074,0.17575757575757575,0.11164929349660933,3.509926184926185,1.8761176927045589,2.0,11.0,9.0,10,55,45
large_undergrading,primary,per_backbone,vit_b_official_like,confidence_only,0.05,5,0.1641025641025641,0.1318862548596604,0.17424242424242425,0.1405093711438743,3.156264568764569,2.5852466845377107,2.0,11.0,9.0,10,55,45
large_undergrading,primary,per_backbone,vit_b_official_like,margin_only,0.05,5,0.1474358974358974,0.03626188621469475,0.1393939393939394,0.04469054910228068,2.8432595182595177,0.6934015307649408,1.6,11.0,9.4,8,55,47
large_undergrading,primary,per_backbone,vit_b_official_like,entropy_only,0.05,5,0.1141025641025641,0.07258040951137519,0.12121212121212122,0.07651140104819755,2.1826534576534575,1.3796699250695768,1.4,11.0,9.6,7,55,48
large_undergrading,primary,per_backbone,vit_b_official_like,expected_grade_only,0.05,5,0.03333333333333333,0.04564354645876384,0.03484848484848485,0.04779336453208335,0.6372474747474748,0.8735635172537057,0.4,11.0,10.6,2,55,53
large_undergrading,primary,per_backbone,vit_b_official_like,severe_prob_mass_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0,55,55
large_undergrading,primary,per_backbone,vit_b_official_like,expected_gap_only,0.1,5,0.5410256410256411,0.09318052438636418,0.2671936758893281,0.08771008373390059,5.315161649944258,0.9296581494372047,6.0,11.0,5.0,30,55,25
large_undergrading,primary,per_backbone,vit_b_official_like,ophagent_combined,0.1,5,0.4756410256410256,0.1489884807287969,0.2399209486166008,0.10462742514491956,4.664021485760616,1.4266593171842987,5.4,11.0,5.6,27,55,28
large_undergrading,primary,per_backbone,vit_b_official_like,learned_logistic,0.1,5,0.4435897435897436,0.1292743872259174,0.21343873517786563,0.07693561920878154,4.353197527110571,1.2505757634893162,4.8,11.0,6.2,24,55,31
large_undergrading,primary,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.1,5,0.4102564102564103,0.1565599325874335,0.19525691699604744,0.08332565176779835,4.021379345292389,1.508449249966687,4.4,11.0,6.6,22,55,33
large_undergrading,primary,per_backbone,vit_b_official_like,top2_more_severe_only,0.1,5,0.3948717948717949,0.16334208807998649,0.18735177865612646,0.08674741296368521,3.8852589439545957,1.6397834652960497,4.2,11.0,6.8,21,55,34
large_undergrading,primary,per_backbone,vit_b_official_like,entropy_only,0.1,5,0.29358974358974355,0.08581128477272569,0.15138339920948618,0.06683816671811049,2.8838299381777643,0.8430377952624781,3.4,11.0,7.6,17,55,38
large_undergrading,primary,per_backbone,vit_b_official_like,confidence_only,0.1,5,0.24615384615384617,0.08377594488566431,0.12450592885375493,0.05731225296442687,2.4153440762136413,0.8156989282234627,2.8,11.0,8.2,14,55,41
large_undergrading,primary,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.1,5,0.24615384615384617,0.08377594488566431,0.12450592885375493,0.05731225296442687,2.4153440762136413,0.8156989282234627,2.8,11.0,8.2,14,55,41
large_undergrading,primary,per_backbone,vit_b_official_like,margin_only,0.1,5,0.2141025641025641,0.11337277420222638,0.10671936758893281,0.06717914281337364,2.1010286814634638,1.1104533762142095,2.4,11.0,8.6,12,55,43
large_undergrading,primary,per_backbone,vit_b_official_like,expected_grade_only,0.1,5,0.19743589743589746,0.12735293693391458,0.09723320158102766,0.0706145039021893,1.9278402756663624,1.210196258609441,2.2,11.0,8.8,11,55,44
large_undergrading,primary,per_backbone,vit_b_official_like,severe_prob_mass_only,0.1,5,0.16282051282051282,0.07884875959838439,0.07944664031620555,0.046545592831466684,1.5900476335258944,0.7482017789269252,1.8,11.0,9.2,9,55,46
