target,target_role,fold,evaluation_scope,backbone,ranking_method,review_budget,actual_review_budget,n_records,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,confidence_only,0.2,0.20015220700152206,1314,263,1051,98,47,0.47959183673469385,0.17870722433460076,2.3961356405680143,51,0.048525214081826834,17.870722433460077,5.595744680851063
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,confidence_only,0.25,0.2503805175038052,1314,329,985,98,55,0.5612244897959183,0.16717325227963525,2.2414862601575587,43,0.04365482233502538,16.717325227963524,5.981818181818182
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,confidence_only,0.3,0.3006088280060883,1314,395,919,98,63,0.6428571428571429,0.15949367088607594,2.1385171790235082,35,0.03808487486398259,15.949367088607595,6.269841269841271
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,confidence_only,0.4,0.4003044140030441,1314,526,788,98,74,0.7551020408163265,0.14068441064638784,1.886319546830139,24,0.030456852791878174,14.068441064638785,7.108108108108108
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,confidence_only,0.5,0.5,1314,657,657,98,83,0.8469387755102041,0.1263318112633181,1.6938775510204083,15,0.0228310502283105,12.633181126331811,7.91566265060241
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,margin_only,0.05,0.0502283105022831,1314,66,1248,98,12,0.12244897959183673,0.18181818181818182,2.437847866419295,86,0.06891025641025642,18.181818181818183,5.5
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,margin_only,0.1,0.1004566210045662,1314,132,1182,98,22,0.22448979591836735,0.16666666666666666,2.2346938775510203,76,0.06429780033840947,16.666666666666664,6.0
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,margin_only,0.15,0.1506849315068493,1314,198,1116,98,38,0.3877551020408163,0.1919191919191919,2.5732838589981446,60,0.053763440860215055,19.19191919191919,5.210526315789474
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,margin_only,0.2,0.20015220700152206,1314,263,1051,98,46,0.46938775510204084,0.17490494296577946,2.3451540311942267,52,0.049476688867745006,17.490494296577946,5.717391304347826
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,margin_only,0.25,0.2503805175038052,1314,329,985,98,56,0.5714285714285714,0.1702127659574468,2.282240555796787,42,0.04263959390862944,17.02127659574468,5.875
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,margin_only,0.3,0.3006088280060883,1314,395,919,98,62,0.6326530612244898,0.1569620253164557,2.104572461896151,36,0.03917301414581066,15.69620253164557,6.370967741935484
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,margin_only,0.4,0.4003044140030441,1314,526,788,98,77,0.7857142857142857,0.14638783269961977,1.9627919608908204,21,0.0266497461928934,14.638783269961978,6.8311688311688314
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,margin_only,0.5,0.5,1314,657,657,98,85,0.8673469387755102,0.1293759512937595,1.7346938775510203,13,0.0197869101978691,12.93759512937595,7.729411764705882
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,entropy_only,0.05,0.0502283105022831,1314,66,1248,98,12,0.12244897959183673,0.18181818181818182,2.437847866419295,86,0.06891025641025642,18.181818181818183,5.5
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,entropy_only,0.1,0.1004566210045662,1314,132,1182,98,24,0.24489795918367346,0.18181818181818182,2.437847866419295,74,0.06260575296108291,18.181818181818183,5.5
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,entropy_only,0.15,0.1506849315068493,1314,198,1116,98,37,0.37755102040816324,0.18686868686868688,2.5055658627087203,61,0.05465949820788531,18.68686868686869,5.351351351351351
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,entropy_only,0.2,0.20015220700152206,1314,263,1051,98,47,0.47959183673469385,0.17870722433460076,2.3961356405680143,51,0.048525214081826834,17.870722433460077,5.595744680851063
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,entropy_only,0.25,0.2503805175038052,1314,329,985,98,54,0.5510204081632653,0.1641337386018237,2.2007319645183303,44,0.04467005076142132,16.41337386018237,6.092592592592593
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,entropy_only,0.3,0.3006088280060883,1314,395,919,98,59,0.6020408163265306,0.14936708860759493,2.0027383105140792,39,0.042437431991294884,14.936708860759493,6.694915254237289
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,entropy_only,0.4,0.4003044140030441,1314,526,788,98,71,0.7244897959183674,0.13498098859315588,1.8098471327694576,27,0.03426395939086294,13.498098859315588,7.408450704225353
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,entropy_only,0.5,0.5,1314,657,657,98,81,0.826530612244898,0.1232876712328767,1.653061224489796,17,0.0258751902587519,12.32876712328767,8.11111111111111
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.05,0.0502283105022831,1314,66,1248,98,13,0.1326530612244898,0.19696969696969696,2.64100185528757,85,0.06810897435897435,19.696969696969695,5.0769230769230775
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.1,0.1004566210045662,1314,132,1182,98,28,0.2857142857142857,0.21212121212121213,2.8441558441558445,70,0.05922165820642978,21.21212121212121,4.714285714285714
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.15,0.1506849315068493,1314,198,1116,98,38,0.3877551020408163,0.1919191919191919,2.5732838589981446,60,0.053763440860215055,19.19191919191919,5.210526315789474
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.2,0.20015220700152206,1314,263,1051,98,46,0.46938775510204084,0.17490494296577946,2.3451540311942267,52,0.049476688867745006,17.490494296577946,5.717391304347826
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.25,0.2503805175038052,1314,329,985,98,56,0.5714285714285714,0.1702127659574468,2.282240555796787,42,0.04263959390862944,17.02127659574468,5.875
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.3,0.3006088280060883,1314,395,919,98,63,0.6428571428571429,0.15949367088607594,2.1385171790235082,35,0.03808487486398259,15.949367088607595,6.269841269841271
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.4,0.4003044140030441,1314,526,788,98,74,0.7551020408163265,0.14068441064638784,1.886319546830139,24,0.030456852791878174,14.068441064638785,7.108108108108108
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.5,0.5,1314,657,657,98,82,0.8367346938775511,0.1248097412480974,1.6734693877551021,16,0.0243531202435312,12.480974124809741,8.012195121951219
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,ophagent_combined,0.05,0.0502283105022831,1314,66,1248,98,23,0.23469387755102042,0.3484848484848485,4.672541743970316,75,0.06009615384615385,34.84848484848485,2.869565217391304
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,ophagent_combined,0.1,0.1004566210045662,1314,132,1182,98,40,0.40816326530612246,0.30303030303030304,4.063079777365492,58,0.049069373942470386,30.303030303030305,3.3
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,ophagent_combined,0.15,0.1506849315068493,1314,198,1116,98,49,0.5,0.2474747474747475,3.3181818181818183,49,0.04390681003584229,24.747474747474747,4.040816326530612
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,ophagent_combined,0.2,0.20015220700152206,1314,263,1051,98,58,0.5918367346938775,0.22053231939163498,2.9569333436796774,40,0.038058991436726926,22.0532319391635,4.5344827586206895
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,ophagent_combined,0.25,0.2503805175038052,1314,329,985,98,68,0.6938775510204082,0.2066869300911854,2.771292103467527,30,0.030456852791878174,20.66869300911854,4.838235294117647
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,ophagent_combined,0.3,0.3006088280060883,1314,395,919,98,74,0.7551020408163265,0.18734177215189873,2.511909067424438,24,0.026115342763873776,18.734177215189874,5.337837837837838
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,ophagent_combined,0.4,0.4003044140030441,1314,526,788,98,82,0.8367346938775511,0.155893536121673,2.090245984325289,16,0.02030456852791878,15.5893536121673,6.414634146341464
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,ophagent_combined,0.5,0.5,1314,657,657,98,95,0.9693877551020408,0.1445966514459665,1.9387755102040816,3,0.0045662100456621,14.45966514459665,6.915789473684211
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,severe_prob_mass_only,0.05,0.0502283105022831,1314,66,1248,98,0,0.0,0.0,0.0,98,0.07852564102564102,0.0,
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,severe_prob_mass_only,0.1,0.1004566210045662,1314,132,1182,98,8,0.08163265306122448,0.06060606060606061,0.8126159554730984,90,0.07614213197969544,6.0606060606060606,16.5
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,severe_prob_mass_only,0.15,0.1506849315068493,1314,198,1116,98,37,0.37755102040816324,0.18686868686868688,2.5055658627087203,61,0.05465949820788531,18.68686868686869,5.351351351351351
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,severe_prob_mass_only,0.2,0.20015220700152206,1314,263,1051,98,45,0.45918367346938777,0.17110266159695817,2.294172421820439,53,0.05042816365366318,17.110266159695815,5.844444444444445
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,severe_prob_mass_only,0.25,0.2503805175038052,1314,329,985,98,61,0.6224489795918368,0.18541033434650456,2.4860120339929286,37,0.03756345177664975,18.541033434650455,5.39344262295082
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,severe_prob_mass_only,0.3,0.3006088280060883,1314,395,919,98,67,0.6836734693877551,0.16962025316455695,2.2742960475329372,31,0.03373231773667029,16.962025316455694,5.895522388059702
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,severe_prob_mass_only,0.4,0.4003044140030441,1314,526,788,98,81,0.826530612244898,0.15399239543726237,2.0647551796383956,17,0.021573604060913704,15.399239543726237,6.493827160493827
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,severe_prob_mass_only,0.5,0.5,1314,657,657,98,83,0.8469387755102041,0.1263318112633181,1.6938775510204083,15,0.0228310502283105,12.633181126331811,7.91566265060241
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.05,0.0502283105022831,1314,66,1248,98,30,0.30612244897959184,0.45454545454545453,6.094619666048238,68,0.05448717948717949,45.45454545454545,2.2
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.1,0.1004566210045662,1314,132,1182,98,44,0.4489795918367347,0.3333333333333333,4.469387755102041,54,0.04568527918781726,33.33333333333333,3.0
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.15,0.1506849315068493,1314,198,1116,98,59,0.6020408163265306,0.29797979797979796,3.995361781076067,39,0.03494623655913978,29.797979797979796,3.355932203389831
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.2,0.20015220700152206,1314,263,1051,98,65,0.6632653061224489,0.24714828897338403,3.31380460929619,33,0.03139866793529972,24.714828897338403,4.046153846153846
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.25,0.2503805175038052,1314,329,985,98,74,0.7551020408163265,0.22492401215805471,3.015817877302897,24,0.024365482233502538,22.492401215805472,4.445945945945946
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.3,0.3006088280060883,1314,395,919,98,81,0.826530612244898,0.20506329113924052,2.749522087315939,17,0.018498367791077257,20.506329113924053,4.876543209876543
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.4,0.4003044140030441,1314,526,788,98,83,0.8469387755102041,0.15779467680608364,2.1157367890121828,15,0.01903553299492386,15.779467680608365,6.337349397590362
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.5,0.5,1314,657,657,98,87,0.8877551020408163,0.1324200913242009,1.7755102040816326,11,0.0167427701674277,13.24200913242009,7.551724137931035
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_grade_only,0.05,0.0502283105022831,1314,66,1248,98,0,0.0,0.0,0.0,98,0.07852564102564102,0.0,
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_grade_only,0.1,0.1004566210045662,1314,132,1182,98,14,0.14285714285714285,0.10606060606060606,1.4220779220779223,84,0.07106598984771574,10.606060606060606,9.428571428571429
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_grade_only,0.15,0.1506849315068493,1314,198,1116,98,36,0.3673469387755102,0.18181818181818182,2.437847866419295,62,0.05555555555555555,18.181818181818183,5.5
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_grade_only,0.2,0.20015220700152206,1314,263,1051,98,48,0.4897959183673469,0.18250950570342206,2.447117249941802,50,0.047573739295908656,18.250950570342205,5.479166666666666
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_grade_only,0.25,0.2503805175038052,1314,329,985,98,59,0.6020408163265306,0.17933130699088146,2.404503442714472,39,0.03959390862944162,17.933130699088146,5.576271186440678
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_grade_only,0.3,0.3006088280060883,1314,395,919,98,70,0.7142857142857143,0.17721518987341772,2.376130198915009,28,0.030467899891186073,17.72151898734177,5.642857142857143
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_grade_only,0.4,0.4003044140030441,1314,526,788,98,91,0.9285714285714286,0.17300380228136883,2.319663226507333,7,0.008883248730964468,17.300380228136884,5.78021978021978
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_grade_only,0.5,0.5,1314,657,657,98,97,0.9897959183673469,0.1476407914764079,1.9795918367346939,1,0.0015220700152207,14.76407914764079,6.773195876288661
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_gap_only,0.05,0.0502283105022831,1314,66,1248,98,11,0.11224489795918367,0.16666666666666666,2.2346938775510203,87,0.06971153846153846,16.666666666666664,6.0
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_gap_only,0.1,0.1004566210045662,1314,132,1182,98,27,0.2755102040816326,0.20454545454545456,2.742578849721707,71,0.06006768189509306,20.454545454545457,4.888888888888888
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_gap_only,0.15,0.1506849315068493,1314,198,1116,98,35,0.35714285714285715,0.17676767676767677,2.3701298701298703,63,0.056451612903225805,17.67676767676768,5.6571428571428575
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_gap_only,0.2,0.20015220700152206,1314,263,1051,98,44,0.4489795918367347,0.16730038022813687,2.2431908124466515,54,0.05137963843958135,16.730038022813687,5.9772727272727275
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_gap_only,0.25,0.2503805175038052,1314,329,985,98,51,0.5204081632653061,0.15501519756838905,2.078469077600645,47,0.047715736040609136,15.501519756838904,6.450980392156863
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_gap_only,0.3,0.3006088280060883,1314,395,919,98,57,0.5816326530612245,0.14430379746835442,1.9348488762593645,41,0.04461371055495103,14.430379746835442,6.929824561403509
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_gap_only,0.4,0.4003044140030441,1314,526,788,98,65,0.6632653061224489,0.12357414448669202,1.656902304648095,33,0.04187817258883249,12.357414448669202,8.092307692307692
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_gap_only,0.5,0.5,1314,657,657,98,71,0.7244897959183674,0.1080669710806697,1.4489795918367347,27,0.0410958904109589,10.80669710806697,9.253521126760564
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,top2_more_severe_only,0.05,0.0502283105022831,1314,66,1248,98,17,0.17346938775510204,0.25757575757575757,3.453617810760668,81,0.06490384615384616,25.757575757575758,3.8823529411764706
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,top2_more_severe_only,0.1,0.1004566210045662,1314,132,1182,98,35,0.35714285714285715,0.26515151515151514,3.5551948051948052,63,0.0532994923857868,26.515151515151516,3.771428571428572
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,top2_more_severe_only,0.15,0.1506849315068493,1314,198,1116,98,48,0.4897959183673469,0.24242424242424243,3.2504638218923936,50,0.044802867383512544,24.242424242424242,4.125
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,top2_more_severe_only,0.2,0.20015220700152206,1314,263,1051,98,58,0.5918367346938775,0.22053231939163498,2.9569333436796774,40,0.038058991436726926,22.0532319391635,4.5344827586206895
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,top2_more_severe_only,0.25,0.2503805175038052,1314,329,985,98,65,0.6632653061224489,0.19756838905775076,2.649029216549842,33,0.03350253807106599,19.756838905775076,5.061538461538461
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,top2_more_severe_only,0.3,0.3006088280060883,1314,395,919,98,69,0.7040816326530612,0.17468354430379746,2.3421854817876517,29,0.031556039173014146,17.468354430379744,5.724637681159421
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,top2_more_severe_only,0.4,0.4003044140030441,1314,526,788,98,71,0.7244897959183674,0.13498098859315588,1.8098471327694576,27,0.03426395939086294,13.498098859315588,7.408450704225353
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,top2_more_severe_only,0.5,0.5,1314,657,657,98,73,0.7448979591836735,0.1111111111111111,1.489795918367347,25,0.0380517503805175,11.11111111111111,9.0
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,learned_logistic,0.05,0.0502283105022831,1314,66,1248,98,25,0.25510204081632654,0.3787878787878788,5.078849721706865,73,0.058493589743589744,37.878787878787875,2.64
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,learned_logistic,0.1,0.1004566210045662,1314,132,1182,98,39,0.3979591836734694,0.29545454545454547,3.9615027829313547,59,0.04991539763113367,29.545454545454547,3.3846153846153846
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,learned_logistic,0.15,0.1506849315068493,1314,198,1116,98,54,0.5510204081632653,0.2727272727272727,3.6567717996289426,44,0.03942652329749104,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,learned_logistic,0.2,0.20015220700152206,1314,263,1051,98,66,0.673469387755102,0.2509505703422053,3.3647862186699773,32,0.030447193149381543,25.09505703422053,3.9848484848484853
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,learned_logistic,0.25,0.2503805175038052,1314,329,985,98,75,0.7653061224489796,0.22796352583586627,3.0565721729421256,23,0.023350253807106598,22.796352583586625,4.386666666666667
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,learned_logistic,0.3,0.3006088280060883,1314,395,919,98,80,0.8163265306122449,0.20253164556962025,2.7155773701885817,18,0.01958650707290533,20.253164556962027,4.9375
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,learned_logistic,0.4,0.4003044140030441,1314,526,788,98,96,0.9795918367346939,0.18250950570342206,2.447117249941802,2,0.0025380710659898475,18.250950570342205,5.479166666666666
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,learned_logistic,0.5,0.5,1314,657,657,98,98,1.0,0.1491628614916286,2.0,0,0.0,14.916286149162861,6.704081632653062
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,confidence_only,0.05,0.0502283105022831,219,11,208,17,4,0.23529411764705882,0.36363636363636365,4.684491978609626,13,0.0625,36.36363636363637,2.75
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,confidence_only,0.1,0.1004566210045662,219,22,197,17,5,0.29411764705882354,0.22727272727272727,2.927807486631016,12,0.06091370558375635,22.727272727272727,4.4
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,confidence_only,0.15,0.1506849315068493,219,33,186,17,8,0.47058823529411764,0.24242424242424243,3.122994652406417,9,0.04838709677419355,24.242424242424242,4.125
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,confidence_only,0.2,0.2009132420091324,219,44,175,17,9,0.5294117647058824,0.20454545454545456,2.6350267379679146,8,0.045714285714285714,20.454545454545457,4.888888888888888
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,confidence_only,0.25,0.2511415525114155,219,55,164,17,11,0.6470588235294118,0.2,2.5764705882352943,6,0.036585365853658534,20.0,5.0
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,confidence_only,0.3,0.3013698630136986,219,66,153,17,13,0.7647058823529411,0.19696969696969696,2.537433155080214,4,0.026143790849673203,19.696969696969695,5.0769230769230775
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,confidence_only,0.4,0.4018264840182648,219,88,131,17,15,0.8823529411764706,0.17045454545454544,2.195855614973262,2,0.015267175572519083,17.045454545454543,5.866666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,confidence_only,0.5,0.502283105022831,219,110,109,17,16,0.9411764705882353,0.14545454545454545,1.8737967914438503,1,0.009174311926605505,14.545454545454545,6.875
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,margin_only,0.05,0.0502283105022831,219,11,208,17,2,0.11764705882352941,0.18181818181818182,2.342245989304813,15,0.07211538461538461,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,margin_only,0.1,0.1004566210045662,219,22,197,17,6,0.35294117647058826,0.2727272727272727,3.513368983957219,11,0.05583756345177665,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,margin_only,0.15,0.1506849315068493,219,33,186,17,8,0.47058823529411764,0.24242424242424243,3.122994652406417,9,0.04838709677419355,24.242424242424242,4.125
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,margin_only,0.2,0.2009132420091324,219,44,175,17,10,0.5882352941176471,0.22727272727272727,2.927807486631016,7,0.04,22.727272727272727,4.4
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,margin_only,0.25,0.2511415525114155,219,55,164,17,12,0.7058823529411765,0.21818181818181817,2.8106951871657753,5,0.03048780487804878,21.818181818181817,4.583333333333334
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,margin_only,0.3,0.3013698630136986,219,66,153,17,13,0.7647058823529411,0.19696969696969696,2.537433155080214,4,0.026143790849673203,19.696969696969695,5.0769230769230775
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,margin_only,0.4,0.4018264840182648,219,88,131,17,14,0.8235294117647058,0.1590909090909091,2.049465240641711,3,0.022900763358778626,15.909090909090908,6.285714285714286
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,margin_only,0.5,0.502283105022831,219,110,109,17,17,1.0,0.15454545454545454,1.990909090909091,0,0.0,15.454545454545453,6.470588235294118
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,entropy_only,0.05,0.0502283105022831,219,11,208,17,3,0.17647058823529413,0.2727272727272727,3.513368983957219,14,0.0673076923076923,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,entropy_only,0.1,0.1004566210045662,219,22,197,17,6,0.35294117647058826,0.2727272727272727,3.513368983957219,11,0.05583756345177665,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,entropy_only,0.15,0.1506849315068493,219,33,186,17,7,0.4117647058823529,0.21212121212121213,2.7326203208556152,10,0.053763440860215055,21.21212121212121,4.714285714285714
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,entropy_only,0.2,0.2009132420091324,219,44,175,17,8,0.47058823529411764,0.18181818181818182,2.342245989304813,9,0.05142857142857143,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,entropy_only,0.25,0.2511415525114155,219,55,164,17,10,0.5882352941176471,0.18181818181818182,2.342245989304813,7,0.042682926829268296,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,entropy_only,0.3,0.3013698630136986,219,66,153,17,13,0.7647058823529411,0.19696969696969696,2.537433155080214,4,0.026143790849673203,19.696969696969695,5.0769230769230775
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,entropy_only,0.4,0.4018264840182648,219,88,131,17,16,0.9411764705882353,0.18181818181818182,2.342245989304813,1,0.007633587786259542,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,entropy_only,0.5,0.502283105022831,219,110,109,17,16,0.9411764705882353,0.14545454545454545,1.8737967914438503,1,0.009174311926605505,14.545454545454545,6.875
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.05,0.0502283105022831,219,11,208,17,4,0.23529411764705882,0.36363636363636365,4.684491978609626,13,0.0625,36.36363636363637,2.75
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.1,0.1004566210045662,219,22,197,17,6,0.35294117647058826,0.2727272727272727,3.513368983957219,11,0.05583756345177665,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.15,0.1506849315068493,219,33,186,17,7,0.4117647058823529,0.21212121212121213,2.7326203208556152,10,0.053763440860215055,21.21212121212121,4.714285714285714
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.2,0.2009132420091324,219,44,175,17,10,0.5882352941176471,0.22727272727272727,2.927807486631016,7,0.04,22.727272727272727,4.4
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.25,0.2511415525114155,219,55,164,17,11,0.6470588235294118,0.2,2.5764705882352943,6,0.036585365853658534,20.0,5.0
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.3,0.3013698630136986,219,66,153,17,13,0.7647058823529411,0.19696969696969696,2.537433155080214,4,0.026143790849673203,19.696969696969695,5.0769230769230775
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.4,0.4018264840182648,219,88,131,17,15,0.8823529411764706,0.17045454545454544,2.195855614973262,2,0.015267175572519083,17.045454545454543,5.866666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,uncertainty_rank_fusion,0.5,0.502283105022831,219,110,109,17,16,0.9411764705882353,0.14545454545454545,1.8737967914438503,1,0.009174311926605505,14.545454545454545,6.875
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,ophagent_combined,0.05,0.0502283105022831,219,11,208,17,6,0.35294117647058826,0.5454545454545454,7.026737967914438,11,0.052884615384615384,54.54545454545454,1.8333333333333335
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,ophagent_combined,0.1,0.1004566210045662,219,22,197,17,8,0.47058823529411764,0.36363636363636365,4.684491978609626,9,0.04568527918781726,36.36363636363637,2.75
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,ophagent_combined,0.15,0.1506849315068493,219,33,186,17,9,0.5294117647058824,0.2727272727272727,3.513368983957219,8,0.043010752688172046,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,ophagent_combined,0.2,0.2009132420091324,219,44,175,17,9,0.5294117647058824,0.20454545454545456,2.6350267379679146,8,0.045714285714285714,20.454545454545457,4.888888888888888
