backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
convnext_tiny,margin_only,any_undergrading,0.15,165,935,154,58,0.37662337662337664,0.3515151515151515,2.5108225108225106,96,0.10267379679144385,35.15151515151515,2.844827586206897
convnext_tiny,margin_only,any_undergrading,0.2,220,880,154,72,0.4675324675324675,0.32727272727272727,2.3376623376623376,82,0.09318181818181819,32.72727272727273,3.0555555555555554
convnext_tiny,margin_only,any_undergrading,0.25,275,825,154,88,0.5714285714285714,0.32,2.2857142857142856,66,0.08,32.0,3.125
convnext_tiny,margin_only,any_undergrading,0.3,330,770,154,104,0.6753246753246753,0.3151515151515151,2.251082251082251,50,0.06493506493506493,31.515151515151512,3.1730769230769234
convnext_tiny,margin_only,any_undergrading,0.4,440,660,154,128,0.8311688311688312,0.2909090909090909,2.0779220779220777,26,0.03939393939393939,29.09090909090909,3.4375
convnext_tiny,margin_only,any_undergrading,0.5,550,550,154,148,0.961038961038961,0.2690909090909091,1.922077922077922,6,0.01090909090909091,26.90909090909091,3.7162162162162162
convnext_tiny,margin_only,large_undergrading,0.05,55,1045,50,7,0.14,0.12727272727272726,2.8,43,0.04114832535885168,12.727272727272727,7.857142857142858
convnext_tiny,margin_only,large_undergrading,0.1,110,990,50,15,0.3,0.13636363636363635,2.9999999999999996,35,0.03535353535353535,13.636363636363635,7.333333333333334
convnext_tiny,margin_only,large_undergrading,0.15,165,935,50,21,0.42,0.12727272727272726,2.8,29,0.031016042780748664,12.727272727272727,7.857142857142858
convnext_tiny,margin_only,large_undergrading,0.2,220,880,50,24,0.48,0.10909090909090909,2.4,26,0.029545454545454545,10.909090909090908,9.166666666666668
convnext_tiny,margin_only,large_undergrading,0.25,275,825,50,28,0.56,0.10181818181818182,2.24,22,0.02666666666666667,10.181818181818182,9.821428571428571
convnext_tiny,margin_only,large_undergrading,0.3,330,770,50,35,0.7,0.10606060606060606,2.3333333333333335,15,0.01948051948051948,10.606060606060606,9.428571428571429
convnext_tiny,margin_only,large_undergrading,0.4,440,660,50,42,0.84,0.09545454545454546,2.1,8,0.012121212121212121,9.545454545454547,10.476190476190476
convnext_tiny,margin_only,large_undergrading,0.5,550,550,50,49,0.98,0.0890909090909091,1.96,1,0.0018181818181818182,8.90909090909091,11.224489795918366
convnext_tiny,margin_only,referable_dr_miss,0.05,55,1045,77,9,0.11688311688311688,0.16363636363636364,2.3376623376623376,68,0.06507177033492823,16.363636363636363,6.111111111111111
convnext_tiny,margin_only,referable_dr_miss,0.1,110,990,77,19,0.24675324675324675,0.17272727272727273,2.4675324675324672,58,0.05858585858585859,17.272727272727273,5.7894736842105265
convnext_tiny,margin_only,referable_dr_miss,0.15,165,935,77,30,0.38961038961038963,0.18181818181818182,2.5974025974025974,47,0.05026737967914439,18.181818181818183,5.5
convnext_tiny,margin_only,referable_dr_miss,0.2,220,880,77,34,0.44155844155844154,0.15454545454545454,2.2077922077922074,43,0.048863636363636366,15.454545454545453,6.470588235294118
convnext_tiny,margin_only,referable_dr_miss,0.25,275,825,77,42,0.5454545454545454,0.15272727272727274,2.1818181818181817,35,0.04242424242424243,15.272727272727273,6.5476190476190474
convnext_tiny,margin_only,referable_dr_miss,0.3,330,770,77,53,0.6883116883116883,0.1606060606060606,2.294372294372294,24,0.03116883116883117,16.060606060606062,6.226415094339623
convnext_tiny,margin_only,referable_dr_miss,0.4,440,660,77,67,0.8701298701298701,0.15227272727272728,2.175324675324675,10,0.015151515151515152,15.227272727272728,6.567164179104477
convnext_tiny,margin_only,referable_dr_miss,0.5,550,550,77,76,0.987012987012987,0.13818181818181818,1.9740259740259738,1,0.0018181818181818182,13.818181818181818,7.2368421052631575
convnext_tiny,margin_only,vision_threatening_dr_miss,0.05,55,1045,65,8,0.12307692307692308,0.14545454545454545,2.4615384615384617,57,0.05454545454545454,14.545454545454545,6.875
convnext_tiny,margin_only,vision_threatening_dr_miss,0.1,110,990,65,19,0.2923076923076923,0.17272727272727273,2.9230769230769234,46,0.046464646464646465,17.272727272727273,5.7894736842105265
convnext_tiny,margin_only,vision_threatening_dr_miss,0.15,165,935,65,26,0.4,0.15757575757575756,2.6666666666666665,39,0.04171122994652406,15.757575757575756,6.346153846153847
convnext_tiny,margin_only,vision_threatening_dr_miss,0.2,220,880,65,34,0.5230769230769231,0.15454545454545454,2.6153846153846154,31,0.035227272727272725,15.454545454545453,6.470588235294118
convnext_tiny,margin_only,vision_threatening_dr_miss,0.25,275,825,65,41,0.6307692307692307,0.14909090909090908,2.523076923076923,24,0.02909090909090909,14.909090909090908,6.707317073170732
convnext_tiny,margin_only,vision_threatening_dr_miss,0.3,330,770,65,46,0.7076923076923077,0.1393939393939394,2.358974358974359,19,0.024675324675324677,13.939393939393941,7.173913043478261
convnext_tiny,margin_only,vision_threatening_dr_miss,0.4,440,660,65,53,0.8153846153846154,0.12045454545454545,2.0384615384615383,12,0.01818181818181818,12.045454545454545,8.30188679245283
convnext_tiny,margin_only,vision_threatening_dr_miss,0.5,550,550,65,61,0.9384615384615385,0.11090909090909092,1.8769230769230771,4,0.007272727272727273,11.090909090909092,9.01639344262295
convnext_tiny,margin_only,high_confidence_vision_threatening_miss,0.05,55,1045,14,0,0.0,0.0,0.0,14,0.013397129186602871,0.0,
convnext_tiny,margin_only,high_confidence_vision_threatening_miss,0.1,110,990,14,0,0.0,0.0,0.0,14,0.014141414141414142,0.0,
convnext_tiny,margin_only,high_confidence_vision_threatening_miss,0.15,165,935,14,0,0.0,0.0,0.0,14,0.014973262032085561,0.0,
convnext_tiny,margin_only,high_confidence_vision_threatening_miss,0.2,220,880,14,0,0.0,0.0,0.0,14,0.015909090909090907,0.0,
convnext_tiny,margin_only,high_confidence_vision_threatening_miss,0.25,275,825,14,0,0.0,0.0,0.0,14,0.01696969696969697,0.0,
convnext_tiny,margin_only,high_confidence_vision_threatening_miss,0.3,330,770,14,1,0.07142857142857142,0.0030303030303030303,0.23809523809523808,13,0.016883116883116882,0.30303030303030304,330.0
convnext_tiny,margin_only,high_confidence_vision_threatening_miss,0.4,440,660,14,3,0.21428571428571427,0.006818181818181818,0.5357142857142857,11,0.016666666666666666,0.6818181818181818,146.66666666666669
convnext_tiny,margin_only,high_confidence_vision_threatening_miss,0.5,550,550,14,10,0.7142857142857143,0.01818181818181818,1.4285714285714284,4,0.007272727272727273,1.8181818181818181,55.0
convnext_tiny,entropy_only,general_error,0.05,55,1045,205,23,0.11219512195121951,0.41818181818181815,2.24390243902439,182,0.17416267942583732,41.81818181818181,2.391304347826087
convnext_tiny,entropy_only,general_error,0.1,110,990,205,47,0.22926829268292684,0.42727272727272725,2.292682926829268,158,0.1595959595959596,42.72727272727273,2.3404255319148937
convnext_tiny,entropy_only,general_error,0.15,165,935,205,75,0.36585365853658536,0.45454545454545453,2.4390243902439024,130,0.13903743315508021,45.45454545454545,2.2
convnext_tiny,entropy_only,general_error,0.2,220,880,205,107,0.5219512195121951,0.4863636363636364,2.6097560975609757,98,0.11136363636363636,48.63636363636364,2.05607476635514
convnext_tiny,entropy_only,general_error,0.25,275,825,205,119,0.5804878048780487,0.43272727272727274,2.321951219512195,86,0.10424242424242425,43.27272727272727,2.310924369747899
convnext_tiny,entropy_only,general_error,0.3,330,770,205,139,0.6780487804878049,0.4212121212121212,2.2601626016260163,66,0.08571428571428572,42.12121212121212,2.3741007194244603
convnext_tiny,entropy_only,general_error,0.4,440,660,205,170,0.8292682926829268,0.38636363636363635,2.073170731707317,35,0.05303030303030303,38.63636363636363,2.588235294117647
convnext_tiny,entropy_only,general_error,0.5,550,550,205,198,0.9658536585365853,0.36,1.9317073170731707,7,0.012727272727272728,36.0,2.7777777777777777
convnext_tiny,entropy_only,any_undergrading,0.05,55,1045,154,19,0.12337662337662338,0.34545454545454546,2.4675324675324672,135,0.1291866028708134,34.54545454545455,2.8947368421052633
convnext_tiny,entropy_only,any_undergrading,0.1,110,990,154,37,0.24025974025974026,0.33636363636363636,2.402597402597402,117,0.11818181818181818,33.63636363636363,2.972972972972973
convnext_tiny,entropy_only,any_undergrading,0.15,165,935,154,63,0.4090909090909091,0.38181818181818183,2.727272727272727,91,0.09732620320855614,38.18181818181819,2.619047619047619
convnext_tiny,entropy_only,any_undergrading,0.2,220,880,154,85,0.551948051948052,0.38636363636363635,2.7597402597402594,69,0.07840909090909091,38.63636363636363,2.588235294117647
convnext_tiny,entropy_only,any_undergrading,0.25,275,825,154,93,0.6038961038961039,0.3381818181818182,2.4155844155844153,61,0.07393939393939394,33.81818181818182,2.956989247311828
convnext_tiny,entropy_only,any_undergrading,0.3,330,770,154,105,0.6818181818181818,0.3181818181818182,2.2727272727272725,49,0.06363636363636363,31.818181818181817,3.142857142857143
