dataset,backbone,target,method,budget,n_random,n,top_k,eligible_count,total_event,event_recall_mean,event_recall_ci95_low,event_recall_ci95_high,captured_event_mean,captured_event_ci95_low,captured_event_ci95_high,residual_event_count_mean,residual_event_count_ci95_low,residual_event_count_ci95_high,residual_event_rate_mean,residual_event_rate_ci95_low,residual_event_rate_ci95_high,enrichment_ratio_mean,enrichment_ratio_ci95_low,enrichment_ratio_ci95_high,event_recall_expected,captured_event_expected,residual_event_count_expected,residual_event_rate_expected,enrichment_ratio_expected
MESSIDOR2,convnext_tiny,vtdr_miss,random_gate_only,0.2,2000,526,106,519,27,0.20566666666666666,0.07407407407407407,0.37037037037037035,5.553,2.0,10.0,21.447,17.0,25.0,0.051064285714285715,0.04047619047619048,0.05952380952380952,1.020572327044025,0.3675751222921034,1.8378756114605173,0.20423892100192678,5.514450867052023,21.485549132947977,0.05115606936416185,1.0134874759152215
MESSIDOR2,convnext_tiny,vtdr_miss,random_gate_only,0.3,2000,526,158,519,27,0.30472222222222217,0.14814814814814814,0.48148148148148145,8.2275,4.0,13.0,18.7725,14.0,23.0,0.05101222826086956,0.03804347826086957,0.0625,1.0144549929676512,0.493202062822316,1.602906704172527,0.30443159922928714,8.219653179190752,18.78034682080925,0.05103355114350339,1.0134874759152215
MESSIDOR2,convnext_tiny,vtdr_miss,random_gate_only,0.4,2000,526,211,519,27,0.40588888888888885,0.2222222222222222,0.5925925925925926,10.959,6.0,16.0,16.041,11.0,21.0,0.050923809523809524,0.03492063492063492,0.06666666666666667,1.011836756187467,0.5539757767245919,1.4772687379322451,0.4065510597302505,10.976878612716764,16.023121387283236,0.05086705202312138,1.0134874759152215
MESSIDOR2,convnext_tiny,vtdr_miss,random_gate_only,0.5,2000,526,263,519,27,0.5054444444444445,0.3333333333333333,0.6675925925925875,13.647,9.0,18.024999999999864,13.353,8.975000000000001,18.0,0.05077186311787072,0.03412547528517111,0.06844106463878327,1.010888888888889,0.6666666666666666,1.335185185185175,0.5067437379576107,13.68208092485549,13.31791907514451,0.05063847557089167,1.0134874759152215
MESSIDOR2,retfound_mae_cfp_official_like,vtdr_miss,random_gate_only,0.05,2000,526,27,513,26,0.053769230769230764,0.0,0.15384615384615385,1.398,0.0,4.0,24.602,22.0,26.0,0.049302605210420854,0.04408817635270541,0.052104208416833664,1.0475042735042732,0.0,2.997150997150997,0.052631578947368425,1.368421052631579,24.63157894736842,0.04936188165805295,1.0253411306042886
MESSIDOR2,retfound_mae_cfp_official_like,vtdr_miss,random_gate_only,0.1,2000,526,53,513,26,0.10400000000000001,0.0,0.23076923076923078,2.704,0.0,6.0,23.296,20.0,26.0,0.04925158562367865,0.042283298097251586,0.05496828752642706,1.0321509433962264,0.0,2.2902757619738754,0.10331384015594541,2.686159844054581,23.31384015594542,0.04928930265527573,1.0253411306042886
MESSIDOR2,retfound_mae_cfp_official_like,vtdr_miss,random_gate_only,0.2,2000,526,106,513,26,0.2036346153846154,0.07692307692307693,0.34615384615384615,5.2945,2.0,9.0,20.7055,17.0,24.0,0.04929880952380952,0.04047619047619048,0.05714285714285714,1.0104887518142236,0.38171262699564584,1.7177068214804063,0.20662768031189083,5.372319688109162,20.62768031189084,0.04911352455212104,1.0253411306042886
MESSIDOR2,retfound_mae_cfp_official_like,vtdr_miss,random_gate_only,0.3,2000,526,158,513,26,0.30675,0.15288461538461545,0.46153846153846156,7.9755,3.9750000000000014,12.0,18.0245,14.0,22.024999999999864,0.04897961956521739,0.03804347826086957,0.0598505434782605,1.0212056962025318,0.5089703018500489,1.5365141187926,0.3079922027290448,8.007797270955166,17.992202729044834,0.04889185524196966,1.0253411306042886
MESSIDOR2,retfound_mae_cfp_official_like,vtdr_miss,random_gate_only,0.4,2000,526,211,513,26,0.4122307692307693,0.23076923076923078,0.5769230769230769,10.718,6.0,15.0,15.282,11.0,20.0,0.04851428571428571,0.03492063492063492,0.06349206349206349,1.027646372584761,0.5752825373678454,1.4382063434196135,0.4113060428849903,10.693957115009747,15.306042884990253,0.04859061233330239,1.0253411306042886
MESSIDOR2,retfound_mae_cfp_official_like,vtdr_miss,random_gate_only,0.5,2000,526,263,513,26,0.5152307692307693,0.3076923076923077,0.6923076923076923,13.396,8.0,18.0,12.604,8.0,18.0,0.04792395437262357,0.030418250950570342,0.06844106463878327,1.0304615384615385,0.6153846153846154,1.3846153846153846,0.5126705653021443,13.329434697855751,12.670565302144249,0.048177054380776616,1.0253411306042886
