bootstrap_id,target,method,brute_recall,weighted_recall,recall_abs_diff,brute_mean_backbone_recall,weighted_mean_backbone_recall,mean_backbone_recall_abs_diff,brute_captured,weighted_captured,captured_abs_diff,brute_total,weighted_total,total_abs_diff,brute_residual,weighted_residual,residual_abs_diff
38,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.7831632653061225,0.7831632653061225,0.0,0.7814070939651433,0.7814070939651433,0.0,307.0,307.0,0.0,392.0,392.0,0.0,85.0,85.0,0.0
39,vision_threatening_dr_miss,learned_logistic,0.7241379310344828,0.7241379310344828,0.0,0.7208125481974167,0.7208125481974167,0.0,294.0,294.0,0.0,406.0,406.0,0.0,112.0,112.0,0.0
39,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.7561576354679803,0.7561576354679803,0.0,0.75307589888182,0.75307589888182,0.0,307.0,307.0,0.0,406.0,406.0,0.0,99.0,99.0,0.0
40,vision_threatening_dr_miss,learned_logistic,0.7254335260115607,0.7254335260115607,0.0,0.7222862239745553,0.7222862239745553,0.0,251.0,251.0,0.0,346.0,346.0,0.0,95.0,95.0,0.0
40,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.7658959537572254,0.7658959537572254,0.0,0.7624335264521626,0.7624335264521626,0.0,265.0,265.0,0.0,346.0,346.0,0.0,81.0,81.0,0.0
41,vision_threatening_dr_miss,learned_logistic,0.7088305489260143,0.7088305489260143,0.0,0.7062332835661661,0.7062332835661661,0.0,297.0,297.0,0.0,419.0,419.0,0.0,122.0,122.0,0.0
41,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.7374701670644391,0.7374701670644391,0.0,0.7347676209369959,0.7347676209369959,0.0,309.0,309.0,0.0,419.0,419.0,0.0,110.0,110.0,0.0
42,vision_threatening_dr_miss,learned_logistic,0.7458563535911602,0.7458563535911602,0.0,0.7460875407022834,0.7460875407022834,0.0,270.0,270.0,0.0,362.0,362.0,0.0,92.0,92.0,0.0
42,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.7679558011049724,0.7679558011049724,0.0,0.7628687430351578,0.7628687430351578,0.0,278.0,278.0,0.0,362.0,362.0,0.0,84.0,84.0,0.0
43,vision_threatening_dr_miss,learned_logistic,0.7461024498886414,0.7461024498886414,0.0,0.7414410370075945,0.7414410370075945,0.0,335.0,335.0,0.0,449.0,449.0,0.0,114.0,114.0,0.0
43,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.799554565701559,0.799554565701559,0.0,0.7950872116446863,0.7950872116446863,0.0,359.0,359.0,0.0,449.0,449.0,0.0,90.0,90.0,0.0
44,vision_threatening_dr_miss,learned_logistic,0.7679083094555874,0.7679083094555874,0.0,0.7650555260204385,0.7650555260204385,0.0,268.0,268.0,0.0,349.0,349.0,0.0,81.0,81.0,0.0
44,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.8194842406876791,0.8194842406876791,0.0,0.8132324005862018,0.8132324005862018,0.0,286.0,286.0,0.0,349.0,349.0,0.0,63.0,63.0,0.0
45,vision_threatening_dr_miss,learned_logistic,0.7388888888888889,0.7388888888888889,0.0,0.7397995131231405,0.7397995131231405,0.0,266.0,266.0,0.0,360.0,360.0,0.0,94.0,94.0,0.0
45,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.7722222222222223,0.7722222222222223,0.0,0.7696697331540471,0.7696697331540471,0.0,278.0,278.0,0.0,360.0,360.0,0.0,82.0,82.0,0.0
46,vision_threatening_dr_miss,learned_logistic,0.7188328912466844,0.7188328912466844,0.0,0.7253855528120167,0.7253855528120167,0.0,271.0,271.0,0.0,377.0,377.0,0.0,106.0,106.0,0.0
46,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.7480106100795756,0.7480106100795756,0.0,0.752363686321921,0.752363686321921,0.0,282.0,282.0,0.0,377.0,377.0,0.0,95.0,95.0,0.0
47,vision_threatening_dr_miss,learned_logistic,0.7589285714285714,0.7589285714285714,0.0,0.7577026543338506,0.7577026543338506,0.0,340.0,340.0,0.0,448.0,448.0,0.0,108.0,108.0,0.0
47,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.7879464285714286,0.7879464285714286,0.0,0.7863205530105742,0.7863205530105742,0.0,353.0,353.0,0.0,448.0,448.0,0.0,95.0,95.0,0.0
48,vision_threatening_dr_miss,learned_logistic,0.7211055276381909,0.7211055276381909,0.0,0.7200598677930871,0.7200598677930871,0.0,287.0,287.0,0.0,398.0,398.0,0.0,111.0,111.0,0.0
48,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.7537688442211056,0.7537688442211056,0.0,0.7496020013431631,0.7496020013431631,0.0,300.0,300.0,0.0,398.0,398.0,0.0,98.0,98.0,0.0
49,vision_threatening_dr_miss,learned_logistic,0.7671232876712328,0.7671232876712328,0.0,0.7649932116623303,0.7649932116623303,0.0,280.0,280.0,0.0,365.0,365.0,0.0,85.0,85.0,0.0
49,vision_threatening_dr_miss,gated_severe_prob_mass_only,0.810958904109589,0.810958904109589,0.0,0.8046294267271944,0.8046294267271944,0.0,296.0,296.0,0.0,365.0,365.0,0.0,69.0,69.0,0.0
0,large_undergrading,learned_logistic,0.7307692307692307,0.7307692307692307,0.0,0.7222304542038888,0.7222304542038888,0.0,152.0,152.0,0.0,208.0,208.0,0.0,56.0,56.0,0.0
0,large_undergrading,ophagent_combined,0.6730769230769231,0.6730769230769231,0.0,0.6624747450174395,0.6624747450174395,0.0,140.0,140.0,0.0,208.0,208.0,0.0,68.0,68.0,0.0
1,large_undergrading,learned_logistic,0.6046511627906976,0.6046511627906976,0.0,0.5978793379805482,0.5978793379805482,0.0,182.0,182.0,0.0,301.0,301.0,0.0,119.0,119.0,0.0
1,large_undergrading,ophagent_combined,0.5448504983388704,0.5448504983388704,0.0,0.5407650557843934,0.5407650557843934,0.0,164.0,164.0,0.0,301.0,301.0,0.0,137.0,137.0,0.0
2,large_undergrading,learned_logistic,0.6770428015564203,0.6770428015564203,0.0,0.6612425643274825,0.6612425643274825,0.0,174.0,174.0,0.0,257.0,257.0,0.0,83.0,83.0,0.0
2,large_undergrading,ophagent_combined,0.5642023346303502,0.5642023346303502,0.0,0.556687858269017,0.556687858269017,0.0,145.0,145.0,0.0,257.0,257.0,0.0,112.0,112.0,0.0
3,large_undergrading,learned_logistic,0.6443661971830986,0.6443661971830986,0.0,0.6308157451014594,0.6308157451014594,0.0,183.0,183.0,0.0,284.0,284.0,0.0,101.0,101.0,0.0
3,large_undergrading,ophagent_combined,0.5845070422535211,0.5845070422535211,0.0,0.5774503604860747,0.5774503604860747,0.0,166.0,166.0,0.0,284.0,284.0,0.0,118.0,118.0,0.0
4,large_undergrading,learned_logistic,0.6470588235294118,0.6470588235294118,0.0,0.6348221352160217,0.6348221352160217,0.0,132.0,132.0,0.0,204.0,204.0,0.0,72.0,72.0,0.0
4,large_undergrading,ophagent_combined,0.6274509803921569,0.6274509803921569,0.0,0.6256128957864889,0.6256128957864889,0.0,128.0,128.0,0.0,204.0,204.0,0.0,76.0,76.0,0.0
5,large_undergrading,learned_logistic,0.6985645933014354,0.6985645933014354,0.0,0.6876266917203102,0.6876266917203102,0.0,146.0,146.0,0.0,209.0,209.0,0.0,63.0,63.0,0.0
5,large_undergrading,ophagent_combined,0.6794258373205742,0.6794258373205742,0.0,0.678554036153966,0.678554036153966,0.0,142.0,142.0,0.0,209.0,209.0,0.0,67.0,67.0,0.0
6,large_undergrading,learned_logistic,0.6196581196581197,0.6196581196581197,0.0,0.6182850847301202,0.6182850847301202,0.0,145.0,145.0,0.0,234.0,234.0,0.0,89.0,89.0,0.0
6,large_undergrading,ophagent_combined,0.5,0.5,0.0,0.49392715619248784,0.49392715619248784,0.0,117.0,117.0,0.0,234.0,234.0,0.0,117.0,117.0,0.0
7,large_undergrading,learned_logistic,0.584375,0.584375,0.0,0.5796815504018894,0.5796815504018894,0.0,187.0,187.0,0.0,320.0,320.0,0.0,133.0,133.0,0.0
7,large_undergrading,ophagent_combined,0.528125,0.528125,0.0,0.5266401136528255,0.5266401136528255,0.0,169.0,169.0,0.0,320.0,320.0,0.0,151.0,151.0,0.0
8,large_undergrading,learned_logistic,0.7848101265822784,0.7848101265822784,0.0,0.7779937737213278,0.7779937737213278,0.0,186.0,186.0,0.0,237.0,237.0,0.0,51.0,51.0,0.0
8,large_undergrading,ophagent_combined,0.6751054852320675,0.6751054852320675,0.0,0.6696140150629315,0.6696140150629315,0.0,160.0,160.0,0.0,237.0,237.0,0.0,77.0,77.0,0.0
9,large_undergrading,learned_logistic,0.7101449275362319,0.7101449275362319,0.0,0.7077387112507649,0.7077387112507649,0.0,196.0,196.0,0.0,276.0,276.0,0.0,80.0,80.0,0.0
9,large_undergrading,ophagent_combined,0.6847826086956522,0.6847826086956522,0.0,0.6844055328264999,0.6844055328264999,0.0,189.0,189.0,0.0,276.0,276.0,0.0,87.0,87.0,0.0
10,large_undergrading,learned_logistic,0.685823754789272,0.685823754789272,0.0,0.6797456969458717,0.6797456969458717,0.0,179.0,179.0,0.0,261.0,261.0,0.0,82.0,82.0,0.0
10,large_undergrading,ophagent_combined,0.6130268199233716,0.6130268199233716,0.0,0.6113303325154306,0.6113303325154306,0.0,160.0,160.0,0.0,261.0,261.0,0.0,101.0,101.0,0.0
11,large_undergrading,learned_logistic,0.6264591439688716,0.6264591439688716,0.0,0.6209452313866575,0.6209452313866575,0.0,161.0,161.0,0.0,257.0,257.0,0.0,96.0,96.0,0.0
11,large_undergrading,ophagent_combined,0.5758754863813229,0.5758754863813229,0.0,0.5769919981719642,0.5769919981719642,0.0,148.0,148.0,0.0,257.0,257.0,0.0,109.0,109.0,0.0
12,large_undergrading,learned_logistic,0.6744186046511628,0.6744186046511628,0.0,0.6584964090072823,0.6584964090072823,0.0,203.0,203.0,0.0,301.0,301.0,0.0,98.0,98.0,0.0
12,large_undergrading,ophagent_combined,0.6112956810631229,0.6112956810631229,0.0,0.6055923755259146,0.6055923755259146,0.0,184.0,184.0,0.0,301.0,301.0,0.0,117.0,117.0,0.0
13,large_undergrading,learned_logistic,0.6232394366197183,0.6232394366197183,0.0,0.6186564014995387,0.6186564014995387,0.0,177.0,177.0,0.0,284.0,284.0,0.0,107.0,107.0,0.0
13,large_undergrading,ophagent_combined,0.573943661971831,0.573943661971831,0.0,0.5737147781265427,0.5737147781265427,0.0,163.0,163.0,0.0,284.0,284.0,0.0,121.0,121.0,0.0
14,large_undergrading,learned_logistic,0.6530612244897959,0.6530612244897959,0.0,0.6487469612469613,0.6487469612469613,0.0,160.0,160.0,0.0,245.0,245.0,0.0,85.0,85.0,0.0
14,large_undergrading,ophagent_combined,0.5877551020408164,0.5877551020408164,0.0,0.5841091091091092,0.5841091091091092,0.0,144.0,144.0,0.0,245.0,245.0,0.0,101.0,101.0,0.0
15,large_undergrading,learned_logistic,0.630188679245283,0.630188679245283,0.0,0.6227466102466103,0.6227466102466103,0.0,167.0,167.0,0.0,265.0,265.0,0.0,98.0,98.0,0.0
15,large_undergrading,ophagent_combined,0.5773584905660377,0.5773584905660377,0.0,0.5745154245154245,0.5745154245154245,0.0,153.0,153.0,0.0,265.0,265.0,0.0,112.0,112.0,0.0
16,large_undergrading,learned_logistic,0.6581196581196581,0.6581196581196581,0.0,0.6502448349643971,0.6502448349643971,0.0,154.0,154.0,0.0,234.0,234.0,0.0,80.0,80.0,0.0
16,large_undergrading,ophagent_combined,0.5598290598290598,0.5598290598290598,0.0,0.5382603154559379,0.5382603154559379,0.0,131.0,131.0,0.0,234.0,234.0,0.0,103.0,103.0,0.0
17,large_undergrading,learned_logistic,0.6755555555555556,0.6755555555555556,0.0,0.6599343022761478,0.6599343022761478,0.0,152.0,152.0,0.0,225.0,225.0,0.0,73.0,73.0,0.0
17,large_undergrading,ophagent_combined,0.6044444444444445,0.6044444444444445,0.0,0.59445594428535,0.59445594428535,0.0,136.0,136.0,0.0,225.0,225.0,0.0,89.0,89.0,0.0
18,large_undergrading,learned_logistic,0.7112068965517241,0.7112068965517241,0.0,0.6951664782945571,0.6951664782945571,0.0,165.0,165.0,0.0,232.0,232.0,0.0,67.0,67.0,0.0
18,large_undergrading,ophagent_combined,0.625,0.625,0.0,0.6050220596772321,0.6050220596772321,0.0,145.0,145.0,0.0,232.0,232.0,0.0,87.0,87.0,0.0
19,large_undergrading,learned_logistic,0.6157024793388429,0.6157024793388429,0.0,0.6021641834141834,0.6021641834141834,0.0,149.0,149.0,0.0,242.0,242.0,0.0,93.0,93.0,0.0
19,large_undergrading,ophagent_combined,0.5578512396694215,0.5578512396694215,0.0,0.5542481729981731,0.5542481729981731,0.0,135.0,135.0,0.0,242.0,242.0,0.0,107.0,107.0,0.0
20,large_undergrading,learned_logistic,0.6751824817518248,0.6751824817518248,0.0,0.663077737664064,0.663077737664064,0.0,185.0,185.0,0.0,274.0,274.0,0.0,89.0,89.0,0.0
20,large_undergrading,ophagent_combined,0.635036496350365,0.635036496350365,0.0,0.6246543158762958,0.6246543158762958,0.0,174.0,174.0,0.0,274.0,274.0,0.0,100.0,100.0,0.0
21,large_undergrading,learned_logistic,0.6299559471365639,0.6299559471365639,0.0,0.6267396825853517,0.6267396825853517,0.0,143.0,143.0,0.0,227.0,227.0,0.0,84.0,84.0,0.0
21,large_undergrading,ophagent_combined,0.5594713656387665,0.5594713656387665,0.0,0.5544526443494981,0.5544526443494981,0.0,127.0,127.0,0.0,227.0,227.0,0.0,100.0,100.0,0.0
22,large_undergrading,learned_logistic,0.677536231884058,0.677536231884058,0.0,0.6670036071388448,0.6670036071388448,0.0,187.0,187.0,0.0,276.0,276.0,0.0,89.0,89.0,0.0
22,large_undergrading,ophagent_combined,0.6268115942028986,0.6268115942028986,0.0,0.6189311259837044,0.6189311259837044,0.0,173.0,173.0,0.0,276.0,276.0,0.0,103.0,103.0,0.0
23,large_undergrading,learned_logistic,0.6637554585152838,0.6637554585152838,0.0,0.6503011538725824,0.6503011538725824,0.0,152.0,152.0,0.0,229.0,229.0,0.0,77.0,77.0,0.0
23,large_undergrading,ophagent_combined,0.6200873362445415,0.6200873362445415,0.0,0.6093037914466486,0.6093037914466486,0.0,142.0,142.0,0.0,229.0,229.0,0.0,87.0,87.0,0.0
24,large_undergrading,learned_logistic,0.7127659574468085,0.7127659574468085,0.0,0.7083137976466313,0.7083137976466313,0.0,134.0,134.0,0.0,188.0,188.0,0.0,54.0,54.0,0.0
24,large_undergrading,ophagent_combined,0.6063829787234043,0.6063829787234043,0.0,0.5930106904219846,0.5930106904219846,0.0,114.0,114.0,0.0,188.0,188.0,0.0,74.0,74.0,0.0
25,large_undergrading,learned_logistic,0.6096654275092936,0.6096654275092936,0.0,0.603236875117758,0.603236875117758,0.0,164.0,164.0,0.0,269.0,269.0,0.0,105.0,105.0,0.0
25,large_undergrading,ophagent_combined,0.5687732342007435,0.5687732342007435,0.0,0.5617483350161653,0.5617483350161653,0.0,153.0,153.0,0.0,269.0,269.0,0.0,116.0,116.0,0.0
26,large_undergrading,learned_logistic,0.6692913385826772,0.6692913385826772,0.0,0.662544219716584,0.662544219716584,0.0,170.0,170.0,0.0,254.0,254.0,0.0,84.0,84.0,0.0
26,large_undergrading,ophagent_combined,0.594488188976378,0.594488188976378,0.0,0.5857279880884739,0.5857279880884739,0.0,151.0,151.0,0.0,254.0,254.0,0.0,103.0,103.0,0.0
27,large_undergrading,learned_logistic,0.6048951048951049,0.6048951048951049,0.0,0.6008805621860075,0.6008805621860075,0.0,173.0,173.0,0.0,286.0,286.0,0.0,113.0,113.0,0.0
27,large_undergrading,ophagent_combined,0.5314685314685315,0.5314685314685315,0.0,0.5245854894227596,0.5245854894227596,0.0,152.0,152.0,0.0,286.0,286.0,0.0,134.0,134.0,0.0
28,large_undergrading,learned_logistic,0.704119850187266,0.704119850187266,0.0,0.6837607748890294,0.6837607748890294,0.0,188.0,188.0,0.0,267.0,267.0,0.0,79.0,79.0,0.0
28,large_undergrading,ophagent_combined,0.6629213483146067,0.6629213483146067,0.0,0.6442774193497433,0.6442774193497433,0.0,177.0,177.0,0.0,267.0,267.0,0.0,90.0,90.0,0.0
29,large_undergrading,learned_logistic,0.6538461538461539,0.6538461538461539,0.0,0.6457053730583143,0.6457053730583143,0.0,170.0,170.0,0.0,260.0,260.0,0.0,90.0,90.0,0.0
29,large_undergrading,ophagent_combined,0.6192307692307693,0.6192307692307693,0.0,0.6181870898279568,0.6181870898279568,0.0,161.0,161.0,0.0,260.0,260.0,0.0,99.0,99.0,0.0
30,large_undergrading,learned_logistic,0.5714285714285714,0.5714285714285714,0.0,0.5547081268591566,0.5547081268591566,0.0,152.0,152.0,0.0,266.0,266.0,0.0,114.0,114.0,0.0
30,large_undergrading,ophagent_combined,0.5300751879699248,0.5300751879699248,0.0,0.5196347207331189,0.5196347207331189,0.0,141.0,141.0,0.0,266.0,266.0,0.0,125.0,125.0,0.0
31,large_undergrading,learned_logistic,0.5773584905660377,0.5773584905660377,0.0,0.5536344184435759,0.5536344184435759,0.0,153.0,153.0,0.0,265.0,265.0,0.0,112.0,112.0,0.0
31,large_undergrading,ophagent_combined,0.5283018867924528,0.5283018867924528,0.0,0.5107676165504048,0.5107676165504048,0.0,140.0,140.0,0.0,265.0,265.0,0.0,125.0,125.0,0.0
32,large_undergrading,learned_logistic,0.6681818181818182,0.6681818181818182,0.0,0.6455560864256517,0.6455560864256517,0.0,147.0,147.0,0.0,220.0,220.0,0.0,73.0,73.0,0.0
32,large_undergrading,ophagent_combined,0.6045454545454545,0.6045454545454545,0.0,0.6005234379147423,0.6005234379147423,0.0,133.0,133.0,0.0,220.0,220.0,0.0,87.0,87.0,0.0
33,large_undergrading,learned_logistic,0.6859903381642513,0.6859903381642513,0.0,0.664078997958933,0.664078997958933,0.0,142.0,142.0,0.0,207.0,207.0,0.0,65.0,65.0,0.0
33,large_undergrading,ophagent_combined,0.6328502415458938,0.6328502415458938,0.0,0.6253829419465351,0.6253829419465351,0.0,131.0,131.0,0.0,207.0,207.0,0.0,76.0,76.0,0.0
34,large_undergrading,learned_logistic,0.6,0.6,0.0,0.5916699747980536,0.5916699747980536,0.0,171.0,171.0,0.0,285.0,285.0,0.0,114.0,114.0,0.0
34,large_undergrading,ophagent_combined,0.543859649122807,0.543859649122807,0.0,0.5428197760094311,0.5428197760094311,0.0,155.0,155.0,0.0,285.0,285.0,0.0,130.0,130.0,0.0
35,large_undergrading,learned_logistic,0.6268115942028986,0.6268115942028986,0.0,0.6170325203252033,0.6170325203252033,0.0,173.0,173.0,0.0,276.0,276.0,0.0,103.0,103.0,0.0
35,large_undergrading,ophagent_combined,0.5471014492753623,0.5471014492753623,0.0,0.5442137355584081,0.5442137355584081,0.0,151.0,151.0,0.0,276.0,276.0,0.0,125.0,125.0,0.0
36,large_undergrading,learned_logistic,0.6161290322580645,0.6161290322580645,0.0,0.609933398393158,0.609933398393158,0.0,191.0,191.0,0.0,310.0,310.0,0.0,119.0,119.0,0.0
36,large_undergrading,ophagent_combined,0.532258064516129,0.532258064516129,0.0,0.5217106526426601,0.5217106526426601,0.0,165.0,165.0,0.0,310.0,310.0,0.0,145.0,145.0,0.0
37,large_undergrading,learned_logistic,0.6149253731343284,0.6149253731343284,0.0,0.6063816622219984,0.6063816622219984,0.0,206.0,206.0,0.0,335.0,335.0,0.0,129.0,129.0,0.0
37,large_undergrading,ophagent_combined,0.5432835820895522,0.5432835820895522,0.0,0.5367003817844154,0.5367003817844154,0.0,182.0,182.0,0.0,335.0,335.0,0.0,153.0,153.0,0.0
38,large_undergrading,learned_logistic,0.6244725738396625,0.6244725738396625,0.0,0.6079100399751213,0.6079100399751213,0.0,148.0,148.0,0.0,237.0,237.0,0.0,89.0,89.0,0.0
38,large_undergrading,ophagent_combined,0.6244725738396625,0.6244725738396625,0.0,0.6199246891674928,0.6199246891674928,0.0,148.0,148.0,0.0,237.0,237.0,0.0,89.0,89.0,0.0
39,large_undergrading,learned_logistic,0.6748251748251748,0.6748251748251748,0.0,0.6625918593739831,0.6625918593739831,0.0,193.0,193.0,0.0,286.0,286.0,0.0,93.0,93.0,0.0
39,large_undergrading,ophagent_combined,0.6398601398601399,0.6398601398601399,0.0,0.6275932570685527,0.6275932570685527,0.0,183.0,183.0,0.0,286.0,286.0,0.0,103.0,103.0,0.0
40,large_undergrading,learned_logistic,0.6801346801346801,0.6801346801346801,0.0,0.672823472823473,0.672823472823473,0.0,202.0,202.0,0.0,297.0,297.0,0.0,95.0,95.0,0.0
40,large_undergrading,ophagent_combined,0.6026936026936027,0.6026936026936027,0.0,0.594856301106301,0.594856301106301,0.0,179.0,179.0,0.0,297.0,297.0,0.0,118.0,118.0,0.0
41,large_undergrading,learned_logistic,0.6424050632911392,0.6424050632911392,0.0,0.6283648345701918,0.6283648345701918,0.0,203.0,203.0,0.0,316.0,316.0,0.0,113.0,113.0,0.0
41,large_undergrading,ophagent_combined,0.569620253164557,0.569620253164557,0.0,0.5624325955129527,0.5624325955129527,0.0,180.0,180.0,0.0,316.0,316.0,0.0,136.0,136.0,0.0
42,large_undergrading,learned_logistic,0.6308243727598566,0.6308243727598566,0.0,0.6227994277216743,0.6227994277216743,0.0,176.0,176.0,0.0,279.0,279.0,0.0,103.0,103.0,0.0
42,large_undergrading,ophagent_combined,0.5519713261648745,0.5519713261648745,0.0,0.5486277518679149,0.5486277518679149,0.0,154.0,154.0,0.0,279.0,279.0,0.0,125.0,125.0,0.0
43,large_undergrading,learned_logistic,0.6187050359712231,0.6187050359712231,0.0,0.6070815920329596,0.6070815920329596,0.0,172.0,172.0,0.0,278.0,278.0,0.0,106.0,106.0,0.0
43,large_undergrading,ophagent_combined,0.5215827338129496,0.5215827338129496,0.0,0.5127081747255069,0.5127081747255069,0.0,145.0,145.0,0.0,278.0,278.0,0.0,133.0,133.0,0.0
44,large_undergrading,learned_logistic,0.631578947368421,0.631578947368421,0.0,0.621411664080837,0.621411664080837,0.0,180.0,180.0,0.0,285.0,285.0,0.0,105.0,105.0,0.0
44,large_undergrading,ophagent_combined,0.5649122807017544,0.5649122807017544,0.0,0.5656432748538011,0.5656432748538011,0.0,161.0,161.0,0.0,285.0,285.0,0.0,124.0,124.0,0.0
45,large_undergrading,learned_logistic,0.672514619883041,0.672514619883041,0.0,0.6660980894851862,0.6660980894851862,0.0,230.0,230.0,0.0,342.0,342.0,0.0,112.0,112.0,0.0
45,large_undergrading,ophagent_combined,0.6432748538011696,0.6432748538011696,0.0,0.6381857276250518,0.6381857276250518,0.0,220.0,220.0,0.0,342.0,342.0,0.0,122.0,122.0,0.0
46,large_undergrading,learned_logistic,0.6063348416289592,0.6063348416289592,0.0,0.5876515151515151,0.5876515151515151,0.0,134.0,134.0,0.0,221.0,221.0,0.0,87.0,87.0,0.0
46,large_undergrading,ophagent_combined,0.583710407239819,0.583710407239819,0.0,0.5768890518084067,0.5768890518084067,0.0,129.0,129.0,0.0,221.0,221.0,0.0,92.0,92.0,0.0
47,large_undergrading,learned_logistic,0.6437246963562753,0.6437246963562753,0.0,0.6367164877153745,0.6367164877153745,0.0,159.0,159.0,0.0,247.0,247.0,0.0,88.0,88.0,0.0
47,large_undergrading,ophagent_combined,0.6396761133603239,0.6396761133603239,0.0,0.637614521728203,0.637614521728203,0.0,158.0,158.0,0.0,247.0,247.0,0.0,89.0,89.0,0.0
48,large_undergrading,learned_logistic,0.7263843648208469,0.7263843648208469,0.0,0.7146476303332729,0.7146476303332729,0.0,223.0,223.0,0.0,307.0,307.0,0.0,84.0,84.0,0.0
48,large_undergrading,ophagent_combined,0.6612377850162866,0.6612377850162866,0.0,0.6590014930980536,0.6590014930980536,0.0,203.0,203.0,0.0,307.0,307.0,0.0,104.0,104.0,0.0
49,large_undergrading,learned_logistic,0.6928838951310862,0.6928838951310862,0.0,0.6900360536698619,0.6900360536698619,0.0,185.0,185.0,0.0,267.0,267.0,0.0,82.0,82.0,0.0
49,large_undergrading,ophagent_combined,0.6441947565543071,0.6441947565543071,0.0,0.630398438637288,0.630398438637288,0.0,172.0,172.0,0.0,267.0,267.0,0.0,95.0,95.0,0.0
0,vision_threatening_dr_miss,learned_logistic,0.6365979381443299,0.6365979381443299,0.0,0.6356165582476067,0.6356165582476067,0.0,247.0,247.0,0.0,388.0,388.0,0.0,141.0,141.0,0.0
0,vision_threatening_dr_miss,ophagent_combined,0.538659793814433,0.538659793814433,0.0,0.5355403351875125,0.5355403351875125,0.0,209.0,209.0,0.0,388.0,388.0,0.0,179.0,179.0,0.0
1,vision_threatening_dr_miss,learned_logistic,0.7209876543209877,0.7209876543209877,0.0,0.718344382247023,0.718344382247023,0.0,292.0,292.0,0.0,405.0,405.0,0.0,113.0,113.0,0.0
1,vision_threatening_dr_miss,ophagent_combined,0.6049382716049383,0.6049382716049383,0.0,0.6033677620224196,0.6033677620224196,0.0,245.0,245.0,0.0,405.0,405.0,0.0,160.0,160.0,0.0
2,vision_threatening_dr_miss,learned_logistic,0.7087628865979382,0.7087628865979382,0.0,0.7086920772244155,0.7086920772244155,0.0,275.0,275.0,0.0,388.0,388.0,0.0,113.0,113.0,0.0
2,vision_threatening_dr_miss,ophagent_combined,0.6262886597938144,0.6262886597938144,0.0,0.625942626564517,0.625942626564517,0.0,243.0,243.0,0.0,388.0,388.0,0.0,145.0,145.0,0.0
3,vision_threatening_dr_miss,learned_logistic,0.7150684931506849,0.7150684931506849,0.0,0.7159692999545425,0.7159692999545425,0.0,261.0,261.0,0.0,365.0,365.0,0.0,104.0,104.0,0.0
3,vision_threatening_dr_miss,ophagent_combined,0.6547945205479452,0.6547945205479452,0.0,0.6540088642119618,0.6540088642119618,0.0,239.0,239.0,0.0,365.0,365.0,0.0,126.0,126.0,0.0
4,vision_threatening_dr_miss,learned_logistic,0.7609254498714653,0.7609254498714653,0.0,0.7601915329272222,0.7601915329272222,0.0,296.0,296.0,0.0,389.0,389.0,0.0,93.0,93.0,0.0
4,vision_threatening_dr_miss,ophagent_combined,0.6709511568123393,0.6709511568123393,0.0,0.6660654146964484,0.6660654146964484,0.0,261.0,261.0,0.0,389.0,389.0,0.0,128.0,128.0,0.0
5,vision_threatening_dr_miss,learned_logistic,0.7534883720930232,0.7534883720930232,0.0,0.7536627631054875,0.7536627631054875,0.0,324.0,324.0,0.0,430.0,430.0,0.0,106.0,106.0,0.0
5,vision_threatening_dr_miss,ophagent_combined,0.6558139534883721,0.6558139534883721,0.0,0.6521191570727174,0.6521191570727174,0.0,282.0,282.0,0.0,430.0,430.0,0.0,148.0,148.0,0.0
6,vision_threatening_dr_miss,learned_logistic,0.6948717948717948,0.6948717948717948,0.0,0.6931521461911428,0.6931521461911428,0.0,271.0,271.0,0.0,390.0,390.0,0.0,119.0,119.0,0.0
6,vision_threatening_dr_miss,ophagent_combined,0.6230769230769231,0.6230769230769231,0.0,0.6170649705769188,0.6170649705769188,0.0,243.0,243.0,0.0,390.0,390.0,0.0,147.0,147.0,0.0
7,vision_threatening_dr_miss,learned_logistic,0.7331288343558282,0.7331288343558282,0.0,0.737243466410133,0.737243466410133,0.0,239.0,239.0,0.0,326.0,326.0,0.0,87.0,87.0,0.0
7,vision_threatening_dr_miss,ophagent_combined,0.6288343558282209,0.6288343558282209,0.0,0.6386724386724387,0.6386724386724387,0.0,205.0,205.0,0.0,326.0,326.0,0.0,121.0,121.0,0.0
8,vision_threatening_dr_miss,learned_logistic,0.7268292682926829,0.7268292682926829,0.0,0.7266889070915101,0.7266889070915101,0.0,298.0,298.0,0.0,410.0,410.0,0.0,112.0,112.0,0.0
8,vision_threatening_dr_miss,ophagent_combined,0.573170731707317,0.573170731707317,0.0,0.5699381544275709,0.5699381544275709,0.0,235.0,235.0,0.0,410.0,410.0,0.0,175.0,175.0,0.0
