seed,target,target_role,fold,feature,standardized_coefficient,abs_standardized_coefficient,sign,train_records,test_records,train_positive_records,test_positive_records,train_unique_images,test_unique_images
44,vision_threatening_dr_miss,primary,1,top2_confidence,0.38588160546213013,0.38588160546213013,1,5280,1320,307,84,880,220
44,vision_threatening_dr_miss,primary,1,severe_prob_mass,-1.0725671715852303,1.0725671715852303,-1,5280,1320,307,84,880,220
44,vision_threatening_dr_miss,primary,1,expected_grade,1.22121874201076,1.22121874201076,1,5280,1320,307,84,880,220
44,vision_threatening_dr_miss,primary,1,expected_gap,0.5965261982334801,0.5965261982334801,1,5280,1320,307,84,880,220
44,vision_threatening_dr_miss,primary,1,top2_more_severe,-0.011202789483961254,0.011202789483961254,-1,5280,1320,307,84,880,220
44,vision_threatening_dr_miss,primary,1,pred_le_2,1.3970799064764143,1.3970799064764143,1,5280,1320,307,84,880,220
44,vision_threatening_dr_miss,primary,1,gated_severe_prob_mass,0.6618453196742826,0.6618453196742826,1,5280,1320,307,84,880,220
44,vision_threatening_dr_miss,primary,1,top2_more_severe_conf,0.11669653768252027,0.11669653768252027,1,5280,1320,307,84,880,220
44,vision_threatening_dr_miss,primary,2,confidence,-0.21924564140082756,0.21924564140082756,-1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,margin,-0.11442591326640748,0.11442591326640748,-1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,entropy_norm,-0.3594967859817086,0.3594967859817086,-1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,pred_grade,1.2856894565998185,1.2856894565998185,1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,top2_grade,-0.06807433352274925,0.06807433352274925,-1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,top2_confidence,-0.06615239753371299,0.06615239753371299,-1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,severe_prob_mass,-1.4125633339783852,1.4125633339783852,-1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,expected_grade,1.6516757150737738,1.6516757150737738,1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,expected_gap,0.6553336177680268,0.6553336177680268,1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,top2_more_severe,-0.05257637525394515,0.05257637525394515,-1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,pred_le_2,1.5563359582039875,1.5563359582039875,1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,gated_severe_prob_mass,0.37605549307326175,0.37605549307326175,1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,2,top2_more_severe_conf,0.3413602436436081,0.3413602436436081,1,5280,1320,303,88,880,220
44,vision_threatening_dr_miss,primary,3,confidence,0.05753130487954879,0.05753130487954879,1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,margin,-0.026267201834941065,0.026267201834941065,-1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,entropy_norm,-0.4111057854210749,0.4111057854210749,-1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,pred_grade,1.0583111265233243,1.0583111265233243,1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,top2_grade,-0.11199009157024313,0.11199009157024313,-1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,top2_confidence,0.16337172739646466,0.16337172739646466,1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,severe_prob_mass,-1.235501842034851,1.235501842034851,-1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,expected_grade,1.4211453311254485,1.4211453311254485,1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,expected_gap,0.7408696807137362,0.7408696807137362,1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,top2_more_severe,-0.0351206390134082,0.0351206390134082,-1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,pred_le_2,1.420778547621581,1.420778547621581,1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,gated_severe_prob_mass,0.5714399540346381,0.5714399540346381,1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,3,top2_more_severe_conf,0.24054553742558973,0.24054553742558973,1,5286,1314,343,48,881,219
44,vision_threatening_dr_miss,primary,4,confidence,-0.040011722994673385,0.040011722994673385,-1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,margin,-0.09629024333279035,0.09629024333279035,-1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,entropy_norm,-0.6045127100390322,0.6045127100390322,-1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,pred_grade,1.0437628274694724,1.0437628274694724,1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,top2_grade,-0.004695065644816499,0.004695065644816499,-1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,top2_confidence,0.18451201604789338,0.18451201604789338,1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,severe_prob_mass,-1.1012532327831432,1.1012532327831432,-1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,expected_grade,1.3276229947592562,1.3276229947592562,1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,expected_gap,0.542106259935065,0.542106259935065,1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,top2_more_severe,0.041906971354680765,0.041906971354680765,1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,pred_le_2,1.413740768571014,1.413740768571014,1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,gated_severe_prob_mass,0.666266869115457,0.666266869115457,1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,4,top2_more_severe_conf,0.15487257681847602,0.15487257681847602,1,5280,1320,279,112,880,220
44,vision_threatening_dr_miss,primary,5,confidence,-0.19735668072787932,0.19735668072787932,-1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,margin,-0.14495487602560558,0.14495487602560558,-1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,entropy_norm,-0.37866302040131256,0.37866302040131256,-1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,pred_grade,1.037648964217674,1.037648964217674,1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,top2_grade,0.05846720964438392,0.05846720964438392,1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,top2_confidence,0.050110800840676026,0.050110800840676026,1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,severe_prob_mass,-1.2038938468298725,1.2038938468298725,-1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,expected_grade,1.3185621757271104,1.3185621757271104,1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,expected_gap,0.5069008794481977,0.5069008794481977,1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,top2_more_severe,-0.0211427632855103,0.0211427632855103,-1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,pred_le_2,1.508195904564446,1.508195904564446,1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,gated_severe_prob_mass,0.4140860194784958,0.4140860194784958,1,5274,1326,332,59,879,221
44,vision_threatening_dr_miss,primary,5,top2_more_severe_conf,0.1916346103880618,0.1916346103880618,1,5274,1326,332,59,879,221
44,dangerous_undergrading,secondary,1,confidence,0.07933809434978308,0.07933809434978308,1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,margin,-0.05478829856616936,0.05478829856616936,-1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,entropy_norm,-0.2888400750594082,0.2888400750594082,-1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,pred_grade,0.8521082349817377,0.8521082349817377,1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,top2_grade,-0.11737946895307104,0.11737946895307104,-1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,top2_confidence,0.27427742710810316,0.27427742710810316,1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,severe_prob_mass,-1.1684362018748449,1.1684362018748449,-1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,expected_grade,1.2455919696312951,1.2455919696312951,1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,expected_gap,0.8980870530750843,0.8980870530750843,1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,top2_more_severe,0.13966704934535598,0.13966704934535598,1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,pred_le_2,1.316248658977277,1.316248658977277,1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,gated_severe_prob_mass,0.4230542853154362,0.4230542853154362,1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,1,top2_more_severe_conf,0.056280368241692094,0.056280368241692094,1,5274,1326,344,86,879,221
44,dangerous_undergrading,secondary,2,confidence,0.24768855615991184,0.24768855615991184,1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,margin,0.029742098109368124,0.029742098109368124,1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,entropy_norm,-0.07304614102621267,0.07304614102621267,-1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,pred_grade,0.8233568636602636,0.8233568636602636,1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,top2_grade,-0.18920307094925928,0.18920307094925928,-1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,top2_confidence,0.33252032491531236,0.33252032491531236,1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,severe_prob_mass,-1.0863453565671746,1.0863453565671746,-1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,expected_grade,1.2186759669734812,1.2186759669734812,1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,expected_gap,0.9472249562434568,0.9472249562434568,1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,top2_more_severe,0.0922436458612524,0.0922436458612524,1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,pred_le_2,1.2286301889427502,1.2286301889427502,1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,gated_severe_prob_mass,0.35446479571181344,0.35446479571181344,1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,2,top2_more_severe_conf,0.1556695999130521,0.1556695999130521,1,5286,1314,344,86,881,219
44,dangerous_undergrading,secondary,3,confidence,-0.010230228311666121,0.010230228311666121,-1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,margin,-0.07703068116489534,0.07703068116489534,-1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,entropy_norm,-0.39348368615260787,0.39348368615260787,-1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,pred_grade,0.7863426719314681,0.7863426719314681,1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,top2_grade,-0.1598503057453764,0.1598503057453764,-1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,top2_confidence,0.18330621864753865,0.18330621864753865,1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,severe_prob_mass,-1.1103609994453374,1.1103609994453374,-1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,expected_grade,1.1657015802937576,1.1657015802937576,1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,expected_gap,0.867160721192551,0.867160721192551,1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,top2_more_severe,0.08174168869486924,0.08174168869486924,1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,pred_le_2,1.2726686423000932,1.2726686423000932,1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,gated_severe_prob_mass,0.42989191621367895,0.42989191621367895,1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,3,top2_more_severe_conf,0.19946332236393827,0.19946332236393827,1,5286,1314,351,79,881,219
44,dangerous_undergrading,secondary,4,confidence,0.35892028441960133,0.35892028441960133,1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,margin,0.09565093322472322,0.09565093322472322,1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,entropy_norm,-0.006313009183716563,0.006313009183716563,-1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,pred_grade,0.7109838994098545,0.7109838994098545,1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,top2_grade,-0.16185165956083464,0.16185165956083464,-1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,top2_confidence,0.3462730526668774,0.3462730526668774,1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,severe_prob_mass,-1.0305710147476708,1.0305710147476708,-1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,expected_grade,1.0604303093077794,1.0604303093077794,1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,expected_gap,0.8191094652938199,0.8191094652938199,1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,top2_more_severe,0.04610697887310233,0.04610697887310233,1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,pred_le_2,1.236960084419557,1.236960084419557,1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,gated_severe_prob_mass,0.5054409091501344,0.5054409091501344,1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,4,top2_more_severe_conf,0.17813468956897816,0.17813468956897816,1,5274,1326,330,100,879,221
44,dangerous_undergrading,secondary,5,confidence,-0.10733555830146167,0.10733555830146167,-1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,margin,-0.10132268780364989,0.10132268780364989,-1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,entropy_norm,-0.1005931821290743,0.1005931821290743,-1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,pred_grade,0.8564663028487958,0.8564663028487958,1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,top2_grade,-0.2208017620333496,0.2208017620333496,-1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,top2_confidence,0.0861357041854934,0.0861357041854934,1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,severe_prob_mass,-1.1858219733356583,1.1858219733356583,-1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,expected_grade,1.2318923517398646,1.2318923517398646,1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,expected_gap,0.8356378918617082,0.8356378918617082,1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,top2_more_severe,0.09274913463270988,0.09274913463270988,1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,pred_le_2,1.3149329080418117,1.3149329080418117,1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,gated_severe_prob_mass,0.2023991707887838,0.2023991707887838,1,5280,1320,351,79,880,220
44,dangerous_undergrading,secondary,5,top2_more_severe_conf,0.2683249326738706,0.2683249326738706,1,5280,1320,351,79,880,220
45,large_undergrading,primary,1,confidence,-0.19439274235270937,0.19439274235270937,-1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,margin,-0.11003115223154163,0.11003115223154163,-1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,entropy_norm,-0.10336076783441002,0.10336076783441002,-1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,pred_grade,0.6653805993953434,0.6653805993953434,1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,top2_grade,-0.13660547258063874,0.13660547258063874,-1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,top2_confidence,-0.035461650145694225,0.035461650145694225,-1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,severe_prob_mass,-1.1747694758128717,1.1747694758128717,-1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,expected_grade,1.0930522119056534,1.0930522119056534,1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,expected_gap,1.0576599324710019,1.0576599324710019,1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,top2_more_severe,-0.026967146472553844,0.026967146472553844,-1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,pred_le_2,1.186006169685896,1.186006169685896,1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,gated_severe_prob_mass,0.05899318107222248,0.05899318107222248,1,5268,1332,205,58,878,222
45,large_undergrading,primary,1,top2_more_severe_conf,0.2749024453667336,0.2749024453667336,1,5268,1332,205,58,878,222
45,large_undergrading,primary,2,confidence,-0.08955822580404639,0.08955822580404639,-1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,margin,-0.08443462394498007,0.08443462394498007,-1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,entropy_norm,-0.12132376444734735,0.12132376444734735,-1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,pred_grade,0.6940594980052278,0.6940594980052278,1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,top2_grade,-0.19353418475137332,0.19353418475137332,-1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,top2_confidence,0.07149796122205362,0.07149796122205362,1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,severe_prob_mass,-1.1780280248812327,1.1780280248812327,-1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,expected_grade,1.1230921927235107,1.1230921927235107,1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,expected_gap,1.062844946788173,1.062844946788173,1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,top2_more_severe,-0.019190295515536505,0.019190295515536505,-1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,pred_le_2,1.18802970258487,1.18802970258487,1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,gated_severe_prob_mass,0.06737862223098123,0.06737862223098123,1,5274,1326,241,22,879,221
45,large_undergrading,primary,2,top2_more_severe_conf,0.31863696577366335,0.31863696577366335,1,5274,1326,241,22,879,221
45,large_undergrading,primary,3,confidence,0.12309053320285351,0.12309053320285351,1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,margin,-0.06176314174731583,0.06176314174731583,-1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,entropy_norm,-0.19185004085615115,0.19185004085615115,-1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,pred_grade,0.4981714949092427,0.4981714949092427,1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,top2_grade,0.05423912144996575,0.05423912144996575,1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,top2_confidence,0.36402314273733954,0.36402314273733954,1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,severe_prob_mass,-1.1055551892710298,1.1055551892710298,-1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,expected_grade,0.8966803039594999,0.8966803039594999,1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,expected_gap,1.0110391734992819,1.0110391734992819,1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,top2_more_severe,-0.03510177411280106,0.03510177411280106,-1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,pred_le_2,1.157271167398145,1.157271167398145,1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,gated_severe_prob_mass,0.14829633315611207,0.14829633315611207,1,5292,1308,198,65,882,218
45,large_undergrading,primary,3,top2_more_severe_conf,0.14998352989464847,0.14998352989464847,1,5292,1308,198,65,882,218
45,large_undergrading,primary,4,confidence,-0.28428722354637537,0.28428722354637537,-1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,margin,-0.07359789921838492,0.07359789921838492,-1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,entropy_norm,-0.2184364946496362,0.2184364946496362,-1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,pred_grade,0.5042536510845387,0.5042536510845387,1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,top2_grade,0.061139124513416,0.061139124513416,1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,top2_confidence,-0.2790689957714533,0.2790689957714533,-1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,severe_prob_mass,-1.1424365816284907,1.1424365816284907,-1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,expected_grade,0.8577178109893364,0.8577178109893364,1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,expected_gap,0.8886147699386704,0.8886147699386704,1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,top2_more_severe,-0.2168353542860872,0.2168353542860872,-1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,pred_le_2,1.1295913836522862,1.1295913836522862,1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,gated_severe_prob_mass,0.080758722607741,0.080758722607741,1,5262,1338,209,54,877,223
45,large_undergrading,primary,4,top2_more_severe_conf,0.6163348443741752,0.6163348443741752,1,5262,1338,209,54,877,223
45,large_undergrading,primary,5,confidence,0.0004989087966824352,0.0004989087966824352,1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,margin,-0.01139084301696626,0.01139084301696626,-1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,entropy_norm,-0.06552562156537939,0.06552562156537939,-1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,pred_grade,0.4939650560666347,0.4939650560666347,1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,top2_grade,-0.0863336819389461,0.0863336819389461,-1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,top2_confidence,0.030546159638887637,0.030546159638887637,1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,severe_prob_mass,-1.0409211977397577,1.0409211977397577,-1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,expected_grade,0.8082457261065353,0.8082457261065353,1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,expected_gap,0.7952618371745298,0.7952618371745298,1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,top2_more_severe,-0.13495729621482414,0.13495729621482414,-1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,pred_le_2,1.1497318951092963,1.1497318951092963,1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,gated_severe_prob_mass,0.22358246216797206,0.22358246216797206,1,5304,1296,199,64,884,216
45,large_undergrading,primary,5,top2_more_severe_conf,0.45226848016177673,0.45226848016177673,1,5304,1296,199,64,884,216
45,vision_threatening_dr_miss,primary,1,confidence,-0.06926404351772429,0.06926404351772429,-1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,margin,-0.11519929135661224,0.11519929135661224,-1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,entropy_norm,-0.4430238564968502,0.4430238564968502,-1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,pred_grade,0.9925132744629611,0.9925132744629611,1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,top2_grade,-0.049657884278053704,0.049657884278053704,-1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,top2_confidence,0.1858555231918961,0.1858555231918961,1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,severe_prob_mass,-1.1230570724665074,1.1230570724665074,-1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,expected_grade,1.317709571507464,1.317709571507464,1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,expected_gap,0.6704305213069283,0.6704305213069283,1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,top2_more_severe,0.07187381201837359,0.07187381201837359,1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,pred_le_2,1.400856399706957,1.400856399706957,1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,gated_severe_prob_mass,0.5164890046469911,0.5164890046469911,1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,1,top2_more_severe_conf,0.0956947675992563,0.0956947675992563,1,5268,1332,324,67,878,222
45,vision_threatening_dr_miss,primary,2,confidence,0.2688324269817499,0.2688324269817499,1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,margin,-0.012972142872541724,0.012972142872541724,-1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,entropy_norm,-0.30227065663029423,0.30227065663029423,-1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,pred_grade,1.4860870738456964,1.4860870738456964,1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,top2_grade,-0.38383253701205644,0.38383253701205644,-1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,top2_confidence,0.47552272161895326,0.47552272161895326,1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,severe_prob_mass,-1.3106817423630712,1.3106817423630712,-1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,expected_grade,1.9368977951786754,1.9368977951786754,1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,expected_gap,0.8590146066134572,0.8590146066134572,1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,top2_more_severe,0.3541027408613671,0.3541027408613671,1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,pred_le_2,1.5260126588970595,1.5260126588970595,1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,gated_severe_prob_mass,0.6647453404423692,0.6647453404423692,1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,2,top2_more_severe_conf,-0.13745457180864348,0.13745457180864348,-1,5286,1314,329,62,881,219
45,vision_threatening_dr_miss,primary,3,confidence,-0.0696418588713124,0.0696418588713124,-1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,margin,0.01397025703362816,0.01397025703362816,1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,entropy_norm,-0.5453044760244002,0.5453044760244002,-1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,pred_grade,0.8975249822541358,0.8975249822541358,1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,top2_grade,0.1194293166256241,0.1194293166256241,1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,top2_confidence,-0.15172302409007496,0.15172302409007496,-1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,severe_prob_mass,-1.1603992710945947,1.1603992710945947,-1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,expected_grade,1.2197126224769967,1.2197126224769967,1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,expected_gap,0.6794408771851631,0.6794408771851631,1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,top2_more_severe,-0.2472769089052832,0.2472769089052832,-1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,pred_le_2,1.2909072184786474,1.2909072184786474,1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,gated_severe_prob_mass,0.5879649836264208,0.5879649836264208,1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,3,top2_more_severe_conf,0.6274376441997933,0.6274376441997933,1,5292,1308,287,104,882,218
45,vision_threatening_dr_miss,primary,4,confidence,0.03107274543228193,0.03107274543228193,1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,margin,-0.03531855883989497,0.03531855883989497,-1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,entropy_norm,-0.2745201363624008,0.2745201363624008,-1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,pred_grade,1.0361534254859552,1.0361534254859552,1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,top2_grade,0.07539236978095273,0.07539236978095273,1,5268,1332,312,79,878,222
