backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
swin_tiny,top2_more_severe_only,vision_threatening_dr_miss,0.2,220,880,62,37,0.5967741935483871,0.16818181818181818,2.9838709677419355,25,0.028409090909090908,16.818181818181817,5.945945945945946
swin_tiny,top2_more_severe_only,vision_threatening_dr_miss,0.3,330,770,62,45,0.7258064516129032,0.13636363636363635,2.419354838709677,17,0.02207792207792208,13.636363636363635,7.333333333333334
swin_tiny,top2_more_severe_only,high_confidence_vision_threatening_miss,0.05,55,1045,50,0,0.0,0.0,0.0,50,0.04784688995215311,0.0,
swin_tiny,top2_more_severe_only,high_confidence_vision_threatening_miss,0.1,110,990,50,10,0.2,0.09090909090909091,2.0,40,0.04040404040404041,9.090909090909092,11.0
swin_tiny,top2_more_severe_only,high_confidence_vision_threatening_miss,0.2,220,880,50,26,0.52,0.11818181818181818,2.6,24,0.02727272727272727,11.818181818181818,8.461538461538462
swin_tiny,top2_more_severe_only,high_confidence_vision_threatening_miss,0.3,330,770,50,34,0.68,0.10303030303030303,2.2666666666666666,16,0.02077922077922078,10.303030303030303,9.705882352941178
vit_b_imagenet,ophagent_combined,general_error,0.05,55,1045,200,25,0.125,0.45454545454545453,2.5,175,0.1674641148325359,45.45454545454545,2.2
vit_b_imagenet,ophagent_combined,general_error,0.1,110,990,200,53,0.265,0.4818181818181818,2.65,147,0.1484848484848485,48.18181818181818,2.0754716981132075
vit_b_imagenet,ophagent_combined,general_error,0.2,220,880,200,103,0.515,0.4681818181818182,2.575,97,0.11022727272727273,46.81818181818182,2.1359223300970873
vit_b_imagenet,ophagent_combined,general_error,0.3,330,770,200,146,0.73,0.44242424242424244,2.4333333333333336,54,0.07012987012987013,44.24242424242424,2.2602739726027394
vit_b_imagenet,ophagent_combined,any_undergrading,0.05,55,1045,112,19,0.16964285714285715,0.34545454545454546,3.392857142857143,93,0.08899521531100478,34.54545454545455,2.8947368421052633
vit_b_imagenet,ophagent_combined,any_undergrading,0.1,110,990,112,37,0.33035714285714285,0.33636363636363636,3.3035714285714284,75,0.07575757575757576,33.63636363636363,2.972972972972973
vit_b_imagenet,ophagent_combined,any_undergrading,0.2,220,880,112,60,0.5357142857142857,0.2727272727272727,2.6785714285714284,52,0.05909090909090909,27.27272727272727,3.666666666666667
vit_b_imagenet,ophagent_combined,any_undergrading,0.3,330,770,112,77,0.6875,0.23333333333333334,2.2916666666666665,35,0.045454545454545456,23.333333333333332,4.285714285714286
vit_b_imagenet,ophagent_combined,large_undergrading,0.05,55,1045,43,9,0.20930232558139536,0.16363636363636364,4.186046511627906,34,0.03253588516746411,16.363636363636363,6.111111111111111
vit_b_imagenet,ophagent_combined,large_undergrading,0.1,110,990,43,17,0.3953488372093023,0.15454545454545454,3.953488372093023,26,0.026262626262626262,15.454545454545453,6.470588235294118
vit_b_imagenet,ophagent_combined,large_undergrading,0.2,220,880,43,25,0.5813953488372093,0.11363636363636363,2.9069767441860463,18,0.020454545454545454,11.363636363636363,8.8
vit_b_imagenet,ophagent_combined,large_undergrading,0.3,330,770,43,29,0.6744186046511628,0.08787878787878788,2.248062015503876,14,0.01818181818181818,8.787878787878787,11.379310344827587
vit_b_imagenet,ophagent_combined,referable_dr_miss,0.05,55,1045,41,4,0.0975609756097561,0.07272727272727272,1.951219512195122,37,0.0354066985645933,7.2727272727272725,13.75
vit_b_imagenet,ophagent_combined,referable_dr_miss,0.1,110,990,41,11,0.2682926829268293,0.1,2.682926829268293,30,0.030303030303030304,10.0,10.0
vit_b_imagenet,ophagent_combined,referable_dr_miss,0.2,220,880,41,22,0.5365853658536586,0.1,2.682926829268293,19,0.02159090909090909,10.0,10.0
vit_b_imagenet,ophagent_combined,referable_dr_miss,0.3,330,770,41,28,0.6829268292682927,0.08484848484848485,2.2764227642276427,13,0.016883116883116882,8.484848484848486,11.785714285714285
