backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
convnext_tiny,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.2,220,880,65,49,0.7538461538461538,0.22272727272727272,3.769230769230769,16,0.01818181818181818,22.272727272727273,4.4897959183673475
retfound_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.2,220,880,60,48,0.8,0.21818181818181817,4.0,12,0.013636363636363636,21.818181818181817,4.583333333333334
swin_tiny,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.2,220,880,62,47,0.7580645161290323,0.21363636363636362,3.790322580645161,15,0.017045454545454544,21.363636363636363,4.680851063829787
vit_b_imagenet,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.2,220,880,58,43,0.7413793103448276,0.19545454545454546,3.7068965517241383,15,0.017045454545454544,19.545454545454547,5.116279069767441
vit_b_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.2,220,880,84,68,0.8095238095238095,0.3090909090909091,4.0476190476190474,16,0.01818181818181818,30.909090909090907,3.235294117647059
vit_l_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.2,220,880,62,43,0.6935483870967742,0.19545454545454546,3.467741935483871,19,0.02159090909090909,19.545454545454547,5.116279069767441
convnext_tiny,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.3,330,770,65,58,0.8923076923076924,0.17575757575757575,2.9743589743589745,7,0.00909090909090909,17.575757575757574,5.689655172413794
retfound_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.3,330,770,60,54,0.9,0.16363636363636364,3.0,6,0.007792207792207792,16.363636363636363,6.111111111111111
swin_tiny,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.3,330,770,62,57,0.9193548387096774,0.17272727272727273,3.064516129032258,5,0.006493506493506494,17.272727272727273,5.7894736842105265
vit_b_imagenet,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.3,330,770,58,49,0.8448275862068966,0.1484848484848485,2.8160919540229887,9,0.011688311688311689,14.84848484848485,6.7346938775510194
vit_b_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.3,330,770,84,76,0.9047619047619048,0.23030303030303031,3.015873015873016,8,0.01038961038961039,23.03030303030303,4.342105263157895
vit_l_official_like,gated_severe_prob_mass_only,vision_threatening_dr_miss,0.3,330,770,62,57,0.9193548387096774,0.17272727272727273,3.064516129032258,5,0.006493506493506494,17.272727272727273,5.7894736842105265
